id,test_prefix,test_name,focal_method,docstring
pool_166_11,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_11_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getMinEvictableIdleTime());
    }",TestGenericObjectPool::testInlined_11_oe,"@Deprecated
    public final Duration getMinEvictableIdleTime() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.10.0
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_166_12,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_12_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getMinEvictableIdleDuration());
    }",TestGenericObjectPool::testInlined_12_oe,"public final Duration getMinEvictableIdleDuration() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.11.0
     */"
pool_166_13,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_13_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertEquals(0, actual_alias_1.getNumTestsPerEvictionRun());
    }",TestGenericObjectPool::testInlined_13_oe,"public final int getNumTestsPerEvictionRun() {
        return numTestsPerEvictionRun;
    }","/**
     * Gets the maximum number of objects to examine during each run (if any)
     * of the idle object evictor thread. When positive, the number of tests
     * performed for a run will be the minimum of the configured value and the
     * number of idle instances in the pool. When negative, the number of tests
     * performed will be <code>ceil({@link #getNumIdle}/
     * abs({@link #getNumTestsPerEvictionRun}))</code> which means that when the
     * value is {@code -n} roughly one nth of the idle objects will be
     * tested per run.
     *
     * @return max number of objects to examine during each evictor run
     *
     * @see #setNumTestsPerEvictionRun
     * @see #setTimeBetweenEvictionRunsMillis
     */"
pool_166_15,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_15_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getEvictorShutdownTimeoutMillis());
    }",TestGenericObjectPool::testInlined_15_oe,"@Deprecated
    public final long getEvictorShutdownTimeoutMillis() {
        return evictorShutdownTimeoutDuration.toMillis();
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout in milliseconds that will be used while waiting for
     *          the Evictor to shut down.
     * @deprecated Use {@link #getEvictorShutdownTimeoutDuration()}.
     */"
pool_166_17,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_17_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getTimeBetweenEvictionRunsMillis());
    }",TestGenericObjectPool::testInlined_17_oe,"@Deprecated
    public final long getTimeBetweenEvictionRunsMillis() {
        return durationBetweenEvictionRuns.toMillis();
    }","/**
     * Gets the number of milliseconds to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRunsMillis
     * @deprecated Use {@link #getDurationBetweenEvictionRuns()}.
     */"
pool_166_18,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_18_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getTimeBetweenEvictionRuns());
    }",TestGenericObjectPool::testInlined_18_oe,"public final Duration getDurationBetweenEvictionRuns() {
        return durationBetweenEvictionRuns;
    }","/**
     * Gets the duration to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRuns
     * @since 2.11.0
     */"
pool_166_19,"    @Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testInlined_19_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        
        final GenericObjectPoolConfig<?> expected_alias_1 = expected;
        final GenericObjectPool<?> actual_alias_1 = genericObjectPool;
        assertNotNull(actual_alias_1.getTimeBetweenEvictionRuns());
    }",TestGenericObjectPool::testInlined_19_oe,"@Deprecated
    public final Duration getTimeBetweenEvictionRuns() {
        return durationBetweenEvictionRuns;
    }","/**
     * Gets the duration to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRuns
     * @since 2.10.0
     * @deprecated {@link #getDurationBetweenEvictionRuns()}.
     */"
pool_176_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_10_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getMinEvictableIdleTimeMillis());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_10_oe_1_oe,"@Deprecated
    public final long getMinEvictableIdleTimeMillis() {
        return minEvictableIdleDuration.toMillis();
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRunsMillis(long)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_177_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_11_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getMinEvictableIdleTime());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_11_oe_1_oe,"@Deprecated
    public final Duration getMinEvictableIdleTime() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.10.0
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_178_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_12_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getMinEvictableIdleDuration());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_12_oe_1_oe,"public final Duration getMinEvictableIdleDuration() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.11.0
     */"
pool_179_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_13_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertEquals(0, inl1_actual.getNumTestsPerEvictionRun());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_13_oe_1_oe,"public final int getNumTestsPerEvictionRun() {
        return numTestsPerEvictionRun;
    }","/**
     * Gets the maximum number of objects to examine during each run (if any)
     * of the idle object evictor thread. When positive, the number of tests
     * performed for a run will be the minimum of the configured value and the
     * number of idle instances in the pool. When negative, the number of tests
     * performed will be <code>ceil({@link #getNumIdle}/
     * abs({@link #getNumTestsPerEvictionRun}))</code> which means that when the
     * value is {@code -n} roughly one nth of the idle objects will be
     * tested per run.
     *
     * @return max number of objects to examine during each evictor run
     *
     * @see #setNumTestsPerEvictionRun
     * @see #setTimeBetweenEvictionRunsMillis
     */"
pool_181_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_15_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getEvictorShutdownTimeoutMillis());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_15_oe_1_oe,"@Deprecated
    public final long getEvictorShutdownTimeoutMillis() {
        return evictorShutdownTimeoutDuration.toMillis();
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout in milliseconds that will be used while waiting for
     *          the Evictor to shut down.
     * @deprecated Use {@link #getEvictorShutdownTimeoutDuration()}.
     */"
pool_182_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_16_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getEvictorShutdownTimeout());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_16_oe_1_oe,"@Deprecated
    public final Duration getEvictorShutdownTimeout() {
        return evictorShutdownTimeoutDuration;
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout that will be used while waiting for
     *          the Evictor to shut down.
     * @since 2.10.0
     * @deprecated Use {@link #getEvictorShutdownTimeoutDuration()}.
     */"
pool_183_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_17_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getTimeBetweenEvictionRunsMillis());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_17_oe_1_oe,"@Deprecated
    public final long getTimeBetweenEvictionRunsMillis() {
        return durationBetweenEvictionRuns.toMillis();
    }","/**
     * Gets the number of milliseconds to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRunsMillis
     * @deprecated Use {@link #getDurationBetweenEvictionRuns()}.
     */"
pool_184_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testDefaultConfiguration_1_serial_18_oe_1_oe() {
        GenericObjectPoolConfig<?> inl1_expected = new GenericObjectPoolConfig<>();
        GenericObjectPool<?> inl1_actual = genericObjectPool;
                assertNotNull(inl1_actual.getTimeBetweenEvictionRuns());
    }",TestGenericObjectPool::testDefaultConfiguration_1_serial_18_oe_1_oe,"public final Duration getDurationBetweenEvictionRuns() {
        return durationBetweenEvictionRuns;
    }","/**
     * Gets the duration to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRuns
     * @since 2.11.0
     */"
pool_195_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_10_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getMinEvictableIdleTimeMillis());
    }",TestGenericObjectPool::testSetConfig_1_serial_10_oe_1_oe,"@Deprecated
    public final long getMinEvictableIdleTimeMillis() {
        return minEvictableIdleDuration.toMillis();
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRunsMillis(long)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_196_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_11_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getMinEvictableIdleTime());
    }",TestGenericObjectPool::testSetConfig_1_serial_11_oe_1_oe,"@Deprecated
    public final Duration getMinEvictableIdleTime() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.10.0
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_197_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_12_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getMinEvictableIdleDuration());
    }",TestGenericObjectPool::testSetConfig_1_serial_12_oe_1_oe,"public final Duration getMinEvictableIdleDuration() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.11.0
     */"
pool_199_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_14_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getEvictorShutdownTimeoutDuration());
    }",TestGenericObjectPool::testSetConfig_1_serial_14_oe_1_oe,"public final Duration getEvictorShutdownTimeoutDuration() {
        return evictorShutdownTimeoutDuration;
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout that will be used while waiting for
     *          the Evictor to shut down.
     * @since 2.11.0
     */"
pool_202_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_17_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getTimeBetweenEvictionRunsMillis());
    }",TestGenericObjectPool::testSetConfig_1_serial_17_oe_1_oe,"@Deprecated
    public final long getTimeBetweenEvictionRunsMillis() {
        return durationBetweenEvictionRuns.toMillis();
    }","/**
     * Gets the number of milliseconds to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRunsMillis
     * @deprecated Use {@link #getDurationBetweenEvictionRuns()}.
     */"
pool_203_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_18_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getTimeBetweenEvictionRuns());
    }",TestGenericObjectPool::testSetConfig_1_serial_18_oe_1_oe,"public final Duration getDurationBetweenEvictionRuns() {
        return durationBetweenEvictionRuns;
    }","/**
     * Gets the duration to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRuns
     * @since 2.11.0
     */"
pool_204_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_1_serial_19_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        GenericObjectPoolConfig<?> inl2_expected = expected;
        GenericObjectPool<?> inl2_actual = genericObjectPool;
                assertNotNull(inl2_actual.getTimeBetweenEvictionRuns());
    }",TestGenericObjectPool::testSetConfig_1_serial_19_oe_1_oe,"@Deprecated
    public final Duration getTimeBetweenEvictionRuns() {
        return durationBetweenEvictionRuns;
    }","/**
     * Gets the duration to sleep between runs of the idle
     * object evictor thread. When non-positive, no idle object evictor thread
     * will be run.
     *
     * @return number of milliseconds to sleep between evictor runs
     *
     * @see #setTimeBetweenEvictionRuns
     * @since 2.10.0
     * @deprecated {@link #getDurationBetweenEvictionRuns()}.
     */"
pool_215_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_2_serial_11_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        expected.setMaxTotal(2);
        expected.setMaxIdle(3);
        expected.setMaxWait(Duration.ofMillis(5));
        expected.setMinEvictableIdleTime(Duration.ofMillis(7L));
        expected.setNumTestsPerEvictionRun(9);
        expected.setTestOnCreate(true);
        expected.setTestOnBorrow(true);
        expected.setTestOnReturn(true);
        expected.setTestWhileIdle(true);
        expected.setTimeBetweenEvictionRuns(Duration.ofMillis(11L));
        expected.setBlockWhenExhausted(false);
        genericObjectPool.setConfig(expected);
        GenericObjectPoolConfig<?> inl3_expected = expected;
        GenericObjectPool<?> inl3_actual = genericObjectPool;
                assertNotNull(inl3_actual.getMinEvictableIdleTime());
    }",TestGenericObjectPool::testSetConfig_2_serial_11_oe_1_oe,"@Deprecated
    public final Duration getMinEvictableIdleTime() {
        return minEvictableIdleDuration;
    }","/**
     * Gets the minimum amount of time an object may sit idle in the pool
     * before it is eligible for eviction by the idle object evictor (if any -
     * see {@link #setTimeBetweenEvictionRuns(Duration)}). When non-positive,
     * no objects will be evicted from the pool due to idle time alone.
     *
     * @return minimum amount of time an object may sit idle in the pool before
     *         it is eligible for eviction
     *
     * @see #setMinEvictableIdleTimeMillis
     * @see #setTimeBetweenEvictionRunsMillis
     * @since 2.10.0
     * @deprecated Use {@link #getMinEvictableIdleDuration()}.
     */"
pool_217_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_2_serial_13_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        expected.setMaxTotal(2);
        expected.setMaxIdle(3);
        expected.setMaxWait(Duration.ofMillis(5));
        expected.setMinEvictableIdleTime(Duration.ofMillis(7L));
        expected.setNumTestsPerEvictionRun(9);
        expected.setTestOnCreate(true);
        expected.setTestOnBorrow(true);
        expected.setTestOnReturn(true);
        expected.setTestWhileIdle(true);
        expected.setTimeBetweenEvictionRuns(Duration.ofMillis(11L));
        expected.setBlockWhenExhausted(false);
        genericObjectPool.setConfig(expected);
        GenericObjectPoolConfig<?> inl3_expected = expected;
        GenericObjectPool<?> inl3_actual = genericObjectPool;
                assertEquals(1, inl3_actual.getNumTestsPerEvictionRun());
    }",TestGenericObjectPool::testSetConfig_2_serial_13_oe_1_oe,"public final int getNumTestsPerEvictionRun() {
        return numTestsPerEvictionRun;
    }","/**
     * Gets the maximum number of objects to examine during each run (if any)
     * of the idle object evictor thread. When positive, the number of tests
     * performed for a run will be the minimum of the configured value and the
     * number of idle instances in the pool. When negative, the number of tests
     * performed will be <code>ceil({@link #getNumIdle}/
     * abs({@link #getNumTestsPerEvictionRun}))</code> which means that when the
     * value is {@code -n} roughly one nth of the idle objects will be
     * tested per run.
     *
     * @return max number of objects to examine during each evictor run
     *
     * @see #setNumTestsPerEvictionRun
     * @see #setTimeBetweenEvictionRunsMillis
     */"
pool_218_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_2_serial_14_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        expected.setMaxTotal(2);
        expected.setMaxIdle(3);
        expected.setMaxWait(Duration.ofMillis(5));
        expected.setMinEvictableIdleTime(Duration.ofMillis(7L));
        expected.setNumTestsPerEvictionRun(9);
        expected.setTestOnCreate(true);
        expected.setTestOnBorrow(true);
        expected.setTestOnReturn(true);
        expected.setTestWhileIdle(true);
        expected.setTimeBetweenEvictionRuns(Duration.ofMillis(11L));
        expected.setBlockWhenExhausted(false);
        genericObjectPool.setConfig(expected);
        GenericObjectPoolConfig<?> inl3_expected = expected;
        GenericObjectPool<?> inl3_actual = genericObjectPool;
                assertNotNull(inl3_actual.getEvictorShutdownTimeoutDuration());
    }",TestGenericObjectPool::testSetConfig_2_serial_14_oe_1_oe,"public final Duration getEvictorShutdownTimeoutDuration() {
        return evictorShutdownTimeoutDuration;
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout that will be used while waiting for
     *          the Evictor to shut down.
     * @since 2.11.0
     */"
pool_219_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_2_serial_15_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        expected.setMaxTotal(2);
        expected.setMaxIdle(3);
        expected.setMaxWait(Duration.ofMillis(5));
        expected.setMinEvictableIdleTime(Duration.ofMillis(7L));
        expected.setNumTestsPerEvictionRun(9);
        expected.setTestOnCreate(true);
        expected.setTestOnBorrow(true);
        expected.setTestOnReturn(true);
        expected.setTestWhileIdle(true);
        expected.setTimeBetweenEvictionRuns(Duration.ofMillis(11L));
        expected.setBlockWhenExhausted(false);
        genericObjectPool.setConfig(expected);
        GenericObjectPoolConfig<?> inl3_expected = expected;
        GenericObjectPool<?> inl3_actual = genericObjectPool;
                assertNotNull(inl3_actual.getEvictorShutdownTimeoutMillis());
    }",TestGenericObjectPool::testSetConfig_2_serial_15_oe_1_oe,"@Deprecated
    public final long getEvictorShutdownTimeoutMillis() {
        return evictorShutdownTimeoutDuration.toMillis();
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout in milliseconds that will be used while waiting for
     *          the Evictor to shut down.
     * @deprecated Use {@link #getEvictorShutdownTimeoutDuration()}.
     */"
pool_220_1,"@Test
    @Timeout(value = 60000, unit = TimeUnit.MILLISECONDS)
    public void testSetConfig_2_serial_16_oe_1_oe() throws Exception {
        final GenericObjectPoolConfig<String> expected = new GenericObjectPoolConfig<>();
        expected.setMaxTotal(2);
        expected.setMaxIdle(3);
        expected.setMaxWait(Duration.ofMillis(5));
        expected.setMinEvictableIdleTime(Duration.ofMillis(7L));
        expected.setNumTestsPerEvictionRun(9);
        expected.setTestOnCreate(true);
        expected.setTestOnBorrow(true);
        expected.setTestOnReturn(true);
        expected.setTestWhileIdle(true);
        expected.setTimeBetweenEvictionRuns(Duration.ofMillis(11L));
        expected.setBlockWhenExhausted(false);
        genericObjectPool.setConfig(expected);
        GenericObjectPoolConfig<?> inl3_expected = expected;
        GenericObjectPool<?> inl3_actual = genericObjectPool;
                assertNotNull(inl3_actual.getEvictorShutdownTimeout());
    }",TestGenericObjectPool::testSetConfig_2_serial_16_oe_1_oe,"@Deprecated
    public final Duration getEvictorShutdownTimeout() {
        return evictorShutdownTimeoutDuration;
    }","/**
     * Gets the timeout that will be used when waiting for the Evictor to
     * shutdown if this pool is closed and it is the only pool still using the
     * the value for the Evictor.
     *
     * @return  The timeout that will be used while waiting for
     *          the Evictor to shut down.
     * @since 2.10.0
     * @deprecated Use {@link #getEvictorShutdownTimeoutDuration()}.
     */"
