classname,method,docstring,annotations,method_definition
org.joda.time.TestDateTime_Basics,void testPlusSeconds_int(),,,"public void testPlusSeconds_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.plusSeconds(1);
        DateTime expected = new DateTime(2002, 5, 3, 1, 2, 4, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.plusSeconds(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testPlusMillis_int(),,,"public void testPlusMillis_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.plusMillis(1);
        DateTime expected = new DateTime(2002, 5, 3, 1, 2, 3, 5, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.plusMillis(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinus_long(),,,"public void testMinus_long() {
        DateTime test = new DateTime(TEST_TIME1, BUDDHIST_DEFAULT);
        DateTime result = test.minus(123456789L);
        DateTime expected = new DateTime(TEST_TIME1 - 123456789L, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinus_RD(),,,"public void testMinus_RD() {
        DateTime test = new DateTime(TEST_TIME1, BUDDHIST_DEFAULT);
        DateTime result = test.minus(new Duration(123456789L));
        DateTime expected = new DateTime(TEST_TIME1 - 123456789L, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minus((ReadableDuration) null);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinus_RP(),,,"public void testMinus_RP() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minus(new Period(1, 1, 1, 1, 1, 1, 1, 1));
        DateTime expected = new DateTime(2001, 3, 26, 0, 1, 2, 3, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minus((ReadablePeriod) null);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusYears_int(),,,"public void testMinusYears_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusYears(1);
        DateTime expected = new DateTime(2001, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusYears(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusMonths_int(),,,"public void testMinusMonths_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusMonths(1);
        DateTime expected = new DateTime(2002, 4, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusMonths(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusMonths_intMax(),,,"public void testMinusMonths_intMax() {
        DateTime test = new DateTime(2016, 2, 20, 1, 2, 3, 4, ISO_UTC);
        assertEquals(new DateTime(-178954955,9,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MAX_VALUE - 2));
        assertEquals(new DateTime(-178954955,8,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MAX_VALUE - 1));
        assertEquals(new DateTime(-178954955,7,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MAX_VALUE));
    }"
org.joda.time.TestDateTime_Basics,void testMinusMonths_intMin(),,,"public void testMinusMonths_intMin() {
        DateTime test = new DateTime(2016, 2, 20, 1, 2, 3, 4, ISO_UTC);
        assertEquals(new DateTime(178958986,8,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MIN_VALUE + 2));
        assertEquals(new DateTime(178958986,9,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MIN_VALUE + 1));
        assertEquals(new DateTime(178958986,10,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MIN_VALUE));
    }"
org.joda.time.TestDateTime_Basics,void testMinusWeeks_int(),,,"public void testMinusWeeks_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusWeeks(1);
        DateTime expected = new DateTime(2002, 4, 26, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusWeeks(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusDays_int(),,,"public void testMinusDays_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusDays(1);
        DateTime expected = new DateTime(2002, 5, 2, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusDays(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusHours_int(),,,"public void testMinusHours_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusHours(1);
        DateTime expected = new DateTime(2002, 5, 3, 0, 2, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusHours(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusMinutes_int(),,,"public void testMinusMinutes_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusMinutes(1);
        DateTime expected = new DateTime(2002, 5, 3, 1, 1, 3, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusMinutes(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusSeconds_int(),,,"public void testMinusSeconds_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusSeconds(1);
        DateTime expected = new DateTime(2002, 5, 3, 1, 2, 2, 4, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusSeconds(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testMinusMillis_int(),,,"public void testMinusMillis_int() {
        DateTime test = new DateTime(2002, 5, 3, 1, 2, 3, 4, BUDDHIST_DEFAULT);
        DateTime result = test.minusMillis(1);
        DateTime expected = new DateTime(2002, 5, 3, 1, 2, 3, 3, BUDDHIST_DEFAULT);
        assertEquals(expected,result);
        
        result = test.minusMillis(0);
        assertSame(test,result);
    }"
org.joda.time.TestDateTime_Basics,void testProperty(),,,"public void testProperty() {
        DateTime test = new DateTime();
        assertEquals(test.year(),test.property(DateTimeFieldType.year()));
        assertEquals(test.dayOfWeek(),test.property(DateTimeFieldType.dayOfWeek()));
        assertEquals(test.secondOfMinute(),test.property(DateTimeFieldType.secondOfMinute()));
        assertEquals(test.millisOfSecond(),test.property(DateTimeFieldType.millisOfSecond()));
        DateTimeFieldType bad = new DateTimeFieldType(""bad"") {
            private static final long serialVersionUID = 1L;
            @Override
            public DurationFieldType getDurationType() {
                return DurationFieldType.weeks();
            }
            @Override
            public DurationFieldType getRangeDurationType() {
                return null;
            }
            @Override
            public DateTimeField getField(Chronology chronology) {
                return UnsupportedDateTimeField.getInstance(this, UnsupportedDurationField.getInstance(getDurationType()));
            }
        };
        try {
            test.property(bad);
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            test.property(null);
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestDateTime_Basics,getDurationType(),,,"@Override
            public DurationFieldType getDurationType() {
                return DurationFieldType.weeks();
            }"
org.joda.time.TestDateTime_Basics,getRangeDurationType(),,,"@Override
            public DurationFieldType getRangeDurationType() {
                return null;
            }"
org.joda.time.TestDateTime_Basics,getField(Chronology chronology),,,"@Override
            public DateTimeField getField(Chronology chronology) {
                return UnsupportedDateTimeField.getInstance(this, UnsupportedDurationField.getInstance(getDurationType()));
            }"
org.joda.time.TestDateTime_Basics,"void check(DateTime test, int year, int month, int day, int hour, int min, int sec, int mil)",,,"private void check(DateTime test, int year, int month, int day, int hour, int min, int sec, int mil) {
        assertEquals(year,test.getYear());
        assertEquals(month,test.getMonthOfYear());
        assertEquals(day,test.getDayOfMonth());
        assertEquals(hour,test.getHourOfDay());
        assertEquals(min,test.getMinuteOfHour());
        assertEquals(sec,test.getSecondOfMinute());
        assertEquals(mil,test.getMillisOfSecond());
    }"
org.joda.time.TestDateTimeZone,getPermissions(CodeSource codesource),,,"@Override
            public PermissionCollection getPermissions(CodeSource codesource) {
                Permissions p = new Permissions();
                p.add(new AllPermission());  // enable everything
                return p;
            }"
org.joda.time.TestDateTimeZone,void refresh(),,,"@Override
            public void refresh() {
            }"
org.joda.time.TestDateTimeZone,"implies(ProtectionDomain domain, Permission permission)",,,"@Override
            public boolean implies(ProtectionDomain domain, Permission permission) {
                if (permission instanceof JodaTimePermission) {
                    return false;
                }
                return true;
//                return super.implies(domain, permission);
            }"
org.joda.time.TestDateTimeZone,getPermissions(CodeSource codesource),,,"@Override
            public PermissionCollection getPermissions(CodeSource codesource) {
                Permissions p = new Permissions();
                p.add(new AllPermission());  // enable everything
                return p;
            }"
org.joda.time.TestDateTimeZone,void refresh(),,,"@Override
            public void refresh() {
            }"
org.joda.time.TestDateTimeZone,void main(String[] args),,,"public static void main(String[] args) {
        junit.textui.TestRunner.run(suite());
    }"
org.joda.time.TestDateTimeZone,suite(),,,"public static TestSuite suite() {
        return new TestSuite(TestDateTimeZone.class);
    }"
org.joda.time.TestDateTimeZone,void setUp(),,,"@Override
    protected void setUp() throws Exception {
        locale = Locale.getDefault();
        zone = DateTimeZone.getDefault();
        Locale.setDefault(Locale.UK);
    }"
org.joda.time.TestDateTimeZone,void tearDown(),,,"@Override
    protected void tearDown() throws Exception {
        Locale.setDefault(locale);
        DateTimeZone.setDefault(zone);
    }"
org.joda.time.TestDateTimeZone,void testDefault(),,,"public void testDefault() {
        assertNotNull(DateTimeZone.getDefault());
        
        DateTimeZone.setDefault(PARIS);
        assertSame(PARIS,DateTimeZone.getDefault());
        
        try {
            DateTimeZone.setDefault(null);
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestDateTimeZone,void testDefaultSecurity(),,,"public void testDefaultSecurity() {
        if (OLD_JDK) {
            return;
        }
        try {
            Policy.setPolicy(RESTRICT);
            System.setSecurityManager(new SecurityManager());
            DateTimeZone.setDefault(PARIS);
            fail();
        } catch (SecurityException ex) {
            // ok
        } finally {
            System.setSecurityManager(null);
            Policy.setPolicy(ALLOW);
        }
    }"
org.joda.time.TestDateTimeZone,void testForID_String(),,,"public void testForID_String() {
        assertEquals(DateTimeZone.getDefault(),DateTimeZone.forID((String)null));
        
        DateTimeZone zone = DateTimeZone.forID(""Europe/London"");
        assertEquals(""Europe/London"",zone.getID());
        
        zone = DateTimeZone.forID(""UTC"");
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forID(""+00:00"");
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forID(""+00"");
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forID(""+01:23"");
        assertEquals(""+01:23"",zone.getID());
        assertEquals(DateTimeConstants.MILLIS_PER_HOUR +(23L * DateTimeConstants.MILLIS_PER_MINUTE),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forID(""-02:00"");
        assertEquals(""-02:00"",zone.getID());
        assertEquals((-2L * DateTimeConstants.MILLIS_PER_HOUR),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forID(""-07:05:34.0"");
        assertEquals(""-07:05:34"",zone.getID());
        assertEquals((-7L * DateTimeConstants.MILLIS_PER_HOUR)+(-5L * DateTimeConstants.MILLIS_PER_MINUTE)+(-34L * DateTimeConstants.MILLIS_PER_SECOND),zone.getOffset(TEST_TIME_SUMMER));
        
        try {
            DateTimeZone.forID(""SST"");
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forID(""europe/london"");
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forID(""Europe/UK"");
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forID(""+"");
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forID(""+0"");
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestDateTimeZone,void testForID_ensureTzdb(),,,"public void testForID_ensureTzdb() {
      // if these tests fail, check https://github.com/JodaOrg/joda-time/issues/566 for more info
      assertEquals(""Europe/Oslo"",DateTimeZone.forID(""Europe/Oslo"").getID());
      assertEquals(""Europe/Stockholm"",DateTimeZone.forID(""Europe/Stockholm"").getID());
      assertEquals(""Europe/Amsterdam"",DateTimeZone.forID(""Europe/Amsterdam"").getID());
    }"
org.joda.time.TestDateTimeZone,void testForID_String_old(),,,"public void testForID_String_old() {
        Map<String, String> map = new LinkedHashMap<String, String>();
        map.put(""GMT"", ""UTC"");
        map.put(""WET"", ""WET"");
        map.put(""CET"", ""CET"");
        map.put(""MET"", ""CET"");
        map.put(""ECT"", ""CET"");
        map.put(""EET"", ""EET"");
        map.put(""MIT"", ""Pacific/Apia"");
        map.put(""HST"", ""Pacific/Honolulu"");
        map.put(""AST"", ""America/Anchorage"");
        map.put(""PST"", ""America/Los_Angeles"");
        map.put(""MST"", ""America/Denver"");
        map.put(""PNT"", ""America/Phoenix"");
        map.put(""CST"", ""America/Chicago"");
        map.put(""EST"", ""America/New_York"");
        map.put(""IET"", ""America/Indiana/Indianapolis"");
        map.put(""PRT"", ""America/Puerto_Rico"");
        map.put(""CNT"", ""America/St_Johns"");
        map.put(""AGT"", ""America/Argentina/Buenos_Aires"");
        map.put(""BET"", ""America/Sao_Paulo"");
        map.put(""ART"", ""Africa/Cairo"");
        map.put(""CAT"", ""Africa/Harare"");
        map.put(""EAT"", ""Africa/Addis_Ababa"");
        map.put(""NET"", ""Asia/Yerevan"");
        map.put(""PLT"", ""Asia/Karachi"");
        map.put(""IST"", ""Asia/Kolkata"");
        map.put(""BST"", ""Asia/Dhaka"");
        map.put(""VST"", ""Asia/Ho_Chi_Minh"");
        map.put(""CTT"", ""Asia/Shanghai"");
        map.put(""JST"", ""Asia/Tokyo"");
        map.put(""ACT"", ""Australia/Darwin"");
        map.put(""AET"", ""Australia/Sydney"");
        map.put(""SST"", ""Pacific/Guadalcanal"");
        map.put(""NST"", ""Pacific/Auckland"");
        for (String key : map.keySet()) {
            String value = map.get(key);
            TimeZone juZone = TimeZone.getTimeZone(key);
            DateTimeZone zone = DateTimeZone.forTimeZone(juZone);
            assertEquals(DateTimeZone.forID(value),zone);
//            System.out.println(juZone);
//            System.out.println(juZone.getDisplayName());
//            System.out.println(zone);
//            System.out.println(""------"");
        }
        // gee thanks time-zone db maintainer for damaging the database
        // and breaking the long-standing  association with CAT/EAT
    }"
org.joda.time.TestDateTimeZone,void testForOffsetHours_int(),,,"public void testForOffsetHours_int() {
        assertEquals(DateTimeZone.UTC,DateTimeZone.forOffsetHours(0));
        assertEquals(DateTimeZone.forID(""+03:00""),DateTimeZone.forOffsetHours(3));
        assertEquals(DateTimeZone.forID(""-02:00""),DateTimeZone.forOffsetHours(-2));
        try {
            DateTimeZone.forOffsetHours(999999);
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestDateTimeZone,void testForOffsetHoursMinutes_int_int(),,,"public void testForOffsetHoursMinutes_int_int() {
        assertEquals(DateTimeZone.UTC,DateTimeZone.forOffsetHoursMinutes(0,0));
        assertEquals(DateTimeZone.forID(""+23:59""),DateTimeZone.forOffsetHoursMinutes(23,59));
        
        assertEquals(DateTimeZone.forID(""+02:15""),DateTimeZone.forOffsetHoursMinutes(2,15));
        assertEquals(DateTimeZone.forID(""+02:00""),DateTimeZone.forOffsetHoursMinutes(2,0));
        try {
            DateTimeZone.forOffsetHoursMinutes(2, -15);
            fail();
        } catch (IllegalArgumentException ex) {}
        
        assertEquals(DateTimeZone.forID(""+00:15""),DateTimeZone.forOffsetHoursMinutes(0,15));
        assertEquals(DateTimeZone.forID(""+00:00""),DateTimeZone.forOffsetHoursMinutes(0,0));
        assertEquals(DateTimeZone.forID(""-00:15""),DateTimeZone.forOffsetHoursMinutes(0,-15));
        
        assertEquals(DateTimeZone.forID(""-02:00""),DateTimeZone.forOffsetHoursMinutes(-2,0));
        assertEquals(DateTimeZone.forID(""-02:15""),DateTimeZone.forOffsetHoursMinutes(-2,-15));
        assertEquals(DateTimeZone.forID(""-02:15""),DateTimeZone.forOffsetHoursMinutes(-2,15));
        
        assertEquals(DateTimeZone.forID(""-23:59""),DateTimeZone.forOffsetHoursMinutes(-23,59));
        try {
            DateTimeZone.forOffsetHoursMinutes(2, 60);
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forOffsetHoursMinutes(-2, 60);
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forOffsetHoursMinutes(24, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
        try {
            DateTimeZone.forOffsetHoursMinutes(-24, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestDateTimeZone,void testForOffsetMillis_int(),,,"public void testForOffsetMillis_int() {
        assertSame(DateTimeZone.UTC,DateTimeZone.forOffsetMillis(0));
        assertEquals(DateTimeZone.forID(""+23:59:59.999""),DateTimeZone.forOffsetMillis((24 * 60 * 60 * 1000)- 1));
        assertEquals(DateTimeZone.forID(""+03:00""),DateTimeZone.forOffsetMillis(3 * 60 * 60 * 1000));
        assertEquals(DateTimeZone.forID(""-02:00""),DateTimeZone.forOffsetMillis(-2 * 60 * 60 * 1000));
        assertEquals(DateTimeZone.forID(""-23:59:59.999""),DateTimeZone.forOffsetMillis((-24 * 60 * 60 * 1000)+ 1));
        assertEquals(DateTimeZone.forID(""+04:45:17.045""),DateTimeZone.forOffsetMillis(4 * 60 * 60 * 1000 + 45 * 60 * 1000 + 17 * 1000 + 45));
    }"
org.joda.time.TestDateTimeZone,void testForTimeZone_TimeZone(),,,"public void testForTimeZone_TimeZone() {
        assertEquals(DateTimeZone.getDefault(),DateTimeZone.forTimeZone((TimeZone)null));
        
        DateTimeZone zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""Europe/London""));
        assertEquals(""Europe/London"",zone.getID());
        assertSame(DateTimeZone.UTC,DateTimeZone.forTimeZone(TimeZone.getTimeZone(""UTC"")));
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""+00:00""));
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+00:00""));
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+00:00""));
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+00""));
        assertSame(DateTimeZone.UTC,zone);
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+01:23""));
        assertEquals(""+01:23"",zone.getID());
        assertEquals(DateTimeConstants.MILLIS_PER_HOUR +(23L * DateTimeConstants.MILLIS_PER_MINUTE),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+1:23""));
        assertEquals(""+01:23"",zone.getID());
        assertEquals(DateTimeConstants.MILLIS_PER_HOUR +(23L * DateTimeConstants.MILLIS_PER_MINUTE),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT-02:00""));
        assertEquals(""-02:00"",zone.getID());
        assertEquals((-2L * DateTimeConstants.MILLIS_PER_HOUR),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""GMT+2""));
        assertEquals(""+02:00"",zone.getID());
        assertEquals((2L * DateTimeConstants.MILLIS_PER_HOUR),zone.getOffset(TEST_TIME_SUMMER));
        
        zone = DateTimeZone.forTimeZone(TimeZone.getTimeZone(""EST""));
        assertEquals(""America/New_York"",zone.getID());
        
        TimeZone tz = TimeZone.getTimeZone(""GMT-08:00"");
        tz.setID(""GMT-\u0660\u0668:\u0660\u0660"");
        zone = DateTimeZone.forTimeZone(tz);
        assertEquals(""-08:00"",zone.getID());
    }"
org.joda.time.TestDateTimeZone,void testFromTimeZoneInvalid(),,,"public void testFromTimeZoneInvalid() throws Exception {
        TimeZone jdkZone = new TimeZone() {
            private static final long serialVersionUID = 1L;
            @Override
            public String getID() {
                return null;
            }
            @Override
            public int getOffset(int era, int year, int month, int day, int dayOfWeek, int milliseconds) {
                return 0;
            }
            @Override
            public void setRawOffset(int offsetMillis) {
            }
            @Override
            public int getRawOffset() {
                return 0;
            }
            @Override
            public boolean useDaylightTime() {
                return false;
            }
            @Override
            public boolean inDaylightTime(Date date) {
                return false;
            }
        };
        try {
            DateTimeZone.forTimeZone(jdkZone);
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }"
org.joda.time.TestDateTimeZone,getID(),,,"@Override
            public String getID() {
                return null;
            }"
org.joda.time.TestDateTimeZone,"getOffset(int era, int year, int month, int day, int dayOfWeek, int milliseconds)",,,"@Override
            public int getOffset(int era, int year, int month, int day, int dayOfWeek, int milliseconds) {
                return 0;
            }"
org.joda.time.TestDateTimeZone,void setRawOffset(int offsetMillis),,,"@Override
            public void setRawOffset(int offsetMillis) {
            }"
org.joda.time.TestDateTimeZone,getRawOffset(),,,"@Override
            public int getRawOffset() {
                return 0;
            }"
org.joda.time.TestDateTimeZone,useDaylightTime(),,,"@Override
            public boolean useDaylightTime() {
                return false;
            }"
org.joda.time.TestDateTimeZone,inDaylightTime(Date date),,,"@Override
            public boolean inDaylightTime(Date date) {
                return false;
            }"
org.joda.time.TestDateTimeZone,void testTimeZoneConversion(),,,"public void testTimeZoneConversion() {
        TimeZone jdkTimeZone = TimeZone.getTimeZone(""GMT-10"");
        assertEquals(""GMT-10:00"",jdkTimeZone.getID());
        
        DateTimeZone jodaTimeZone = DateTimeZone.forTimeZone(jdkTimeZone);
        assertEquals(""-10:00"",jodaTimeZone.getID());
        assertEquals(jdkTimeZone.getRawOffset(),jodaTimeZone.getOffset(0L));
        
        TimeZone convertedTimeZone = jodaTimeZone.toTimeZone();
        assertEquals(""GMT-10:00"",jdkTimeZone.getID());
        
        assertEquals(jdkTimeZone.getID(),convertedTimeZone.getID());
        assertEquals(jdkTimeZone.getRawOffset(),convertedTimeZone.getRawOffset());
    }"
org.joda.time.TestDateTimeZone,void testGetAvailableIDs(),,,"public void testGetAvailableIDs() {
        assertTrue(DateTimeZone.getAvailableIDs().contains(""UTC""));
    }"
org.joda.time.TestDateTimeZone,void testProvider(),,,"public void testProvider() {
        try {
            assertNotNull(DateTimeZone.getProvider());
        
            Provider provider = DateTimeZone.getProvider();
            DateTimeZone.setProvider(null);
            assertEquals(provider.getClass(),DateTimeZone.getProvider().getClass());
        
            try {
                DateTimeZone.setProvider(new MockNullIDSProvider());
                fail();
            } catch (IllegalArgumentException ex) {}
            try {
                DateTimeZone.setProvider(new MockEmptyIDSProvider());
                fail();
            } catch (IllegalArgumentException ex) {}
            try {
                DateTimeZone.setProvider(new MockNoUTCProvider());
                fail();
            } catch (IllegalArgumentException ex) {}
            try {
                DateTimeZone.setProvider(new MockBadUTCProvider());
                fail();
            } catch (IllegalArgumentException ex) {}
        
            Provider prov = new MockOKProvider();
            DateTimeZone.setProvider(prov);
            assertSame(prov,DateTimeZone.getProvider());
            assertEquals(2,DateTimeZone.getAvailableIDs().size());
            assertTrue(DateTimeZone.getAvailableIDs().contains(""UTC""));
            assertTrue(DateTimeZone.getAvailableIDs().contains(""Europe/London""));
        } finally {
            DateTimeZone.setProvider(null);
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
        }
        
        try {
            System.setProperty(""org.joda.time.DateTimeZone.Provider"", ""org.joda.time.tz.UTCProvider"");
            DateTimeZone.setProvider(null);
            assertEquals(UTCProvider.class,DateTimeZone.getProvider().getClass());
        } finally {
            System.getProperties().remove(""org.joda.time.DateTimeZone.Provider"");
            DateTimeZone.setProvider(null);
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
        }
        
        try {
            System.setProperty(""org.joda.time.DateTimeZone.Folder"", ""src/test/resources/tzdata"");
            DateTimeZone.setProvider(null);
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
            assertEquals(2,DateTimeZone.getAvailableIDs().size());
            assertEquals(true,DateTimeZone.getAvailableIDs().contains(""UTC""));
            assertEquals(true,DateTimeZone.getAvailableIDs().contains(""CET""));
            
        } finally {
            System.getProperties().remove(""org.joda.time.DateTimeZone.Folder"");
            DateTimeZone.setProvider(null);
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
            assertEquals(true,DateTimeZone.getAvailableIDs().size()> 2);
        }
    }"
org.joda.time.TestDateTimeZone,void testProvider_badClassName(),,,"public void testProvider_badClassName() {
        try {
            System.setProperty(""org.joda.time.DateTimeZone.Provider"", ""xxx"");
            DateTimeZone.setProvider(null);
            
        } catch (RuntimeException ex) {
            // expected
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
        } finally {
            System.getProperties().remove(""org.joda.time.DateTimeZone.Provider"");
            DateTimeZone.setProvider(null);
        }
    }"
org.joda.time.TestDateTimeZone,void testProviderSecurity(),,,"public void testProviderSecurity() {
        if (OLD_JDK) {
            return;
        }
        try {
            Policy.setPolicy(RESTRICT);
            System.setSecurityManager(new SecurityManager());
            DateTimeZone.setProvider(new MockOKProvider());
            fail();
        } catch (SecurityException ex) {
            // ok
        } finally {
            System.setSecurityManager(null);
            Policy.setPolicy(ALLOW);
        }
    }"
org.joda.time.TestDateTimeZone,void testZoneInfoProviderResourceLoading(),,,"public void testZoneInfoProviderResourceLoading() {
        final Set<String> ids = new HashSet<String>(DateTimeZone.getAvailableIDs());
        ids.remove(DateTimeZone.getDefault().getID());
        final String id = ids.toArray(new String[ids.size()])[new Random().nextInt(ids.size())];
        try {
            Policy.setPolicy(new Policy() {
                @Override
                public PermissionCollection getPermissions(CodeSource codesource) {
                    Permissions p = new Permissions();
                    p.add(new AllPermission());  // enable everything
                    return p;
                }
                @Override
                public void refresh() {
                }
                @Override
                public boolean implies(ProtectionDomain domain, Permission permission) {
                    return !(permission instanceof FilePermission) && !permission.getName().contains(id);
                }
            });
            System.setSecurityManager(new SecurityManager());
            // will throw IllegalArgumentException if the resource can
            // not be loaded
            final DateTimeZone zone = DateTimeZone.forID(id);
            assertNotNull(zone);
        } finally {
            System.setSecurityManager(null);
            Policy.setPolicy(ALLOW);
        }
    }"
org.joda.time.TestDateTimeZone,getPermissions(CodeSource codesource),,,"@Override
                public PermissionCollection getPermissions(CodeSource codesource) {
                    Permissions p = new Permissions();
                    p.add(new AllPermission());  // enable everything
                    return p;
                }"
org.joda.time.TestDateTimeZone,void refresh(),,,"@Override
                public void refresh() {
                }"
org.joda.time.TestDateTimeZone,"implies(ProtectionDomain domain, Permission permission)",,,"@Override
                public boolean implies(ProtectionDomain domain, Permission permission) {
                    return !(permission instanceof FilePermission) && !permission.getName().contains(id);
                }"
org.joda.time.TestDateTimeZone.MockNullIDSProvider,getAvailableIDs(),,,"public Set getAvailableIDs() {
            return null;
        }"
org.joda.time.TestDateTimeZone.MockNullIDSProvider,getZone(String id),,,"public DateTimeZone getZone(String id) {
            return null;
        }"
