classname,method,docstring,method_definition
org.apache.commons.configuration2.XMLPropertiesConfiguration,void load(final Element element),"/**
     * Parses a DOM element containing the properties. The DOM element has to follow the XML properties format introduced in
     * Java 5.0, see http://java.sun.com/j2se/1.5.0/docs/api/java/util/Properties.html
     *
     * @param element The DOM element
     * @throws ConfigurationException Error while interpreting the DOM
     * @since 2.0
     */","public void load(final Element element) throws ConfigurationException {
        if (!element.getNodeName().equals(""properties"")) {
            throw new ConfigurationException(MALFORMED_XML_EXCEPTION);
        }
        final NodeList childNodes = element.getChildNodes();
        for (int i = 0; i < childNodes.getLength(); i++) {
            final Node item = childNodes.item(i);
            if (item instanceof Element) {
                if (item.getNodeName().equals(""comment"")) {
                    setHeader(item.getTextContent());
                } else if (item.getNodeName().equals(""entry"")) {
                    final String key = ((Element) item).getAttribute(""key"");
                    addProperty(key, item.getTextContent());
                } else {
                    throw new ConfigurationException(MALFORMED_XML_EXCEPTION);
                }
            }
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,void write(final Writer out),,"@Override
    public void write(final Writer out) throws ConfigurationException {
        final PrintWriter writer = new PrintWriter(out);

        String encoding = locator != null ? locator.getEncoding() : null;
        if (encoding == null) {
            encoding = DEFAULT_ENCODING;
        }
        writer.println(""<?xml version=\""1.0\"" encoding=\"""" + encoding + ""\""?>"");
        writer.println(""<!DOCTYPE properties SYSTEM \""http://java.sun.com/dtd/properties.dtd\"">"");
        writer.println(""<properties>"");

        if (getHeader() != null) {
            writer.println(""  <comment>"" + StringEscapeUtils.escapeXml10(getHeader()) + ""</comment>"");
        }

        final Iterator<String> keys = getKeys();
        while (keys.hasNext()) {
            final String key = keys.next();
            final Object value = getProperty(key);

            if (value instanceof List) {
                writeProperty(writer, key, (List<?>) value);
            } else {
                writeProperty(writer, key, value);
            }
        }

        writer.println(""</properties>"");
        writer.flush();
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,"void writeProperty(final PrintWriter out, final String key, final Object value)","/**
     * Write a property.
     *
     * @param out the output stream
     * @param key the key of the property
     * @param value the value of the property
     */","private void writeProperty(final PrintWriter out, final String key, final Object value) {
        // escape the key
        final String k = StringEscapeUtils.escapeXml10(key);

        if (value != null) {
            final String v = escapeValue(value);
            out.println(""  <entry key=\"""" + k + ""\"">"" + v + ""</entry>"");
        } else {
            out.println(""  <entry key=\"""" + k + ""\""/>"");
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,"void writeProperty(final PrintWriter out, final String key, final List<?> values)","/**
     * Write a list property.
     *
     * @param out the output stream
     * @param key the key of the property
     * @param values a list with all property values
     */","private void writeProperty(final PrintWriter out, final String key, final List<?> values) {
        for (final Object value : values) {
            writeProperty(out, key, value);
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,"void save(final Document document, final Node parent)","/**
     * Writes the configuration as child to the given DOM node
     *
     * @param document The DOM document to add the configuration to
     * @param parent The DOM parent node
     * @since 2.0
     */","public void save(final Document document, final Node parent) {
        final Element properties = document.createElement(""properties"");
        parent.appendChild(properties);
        if (getHeader() != null) {
            final Element comment = document.createElement(""comment"");
            properties.appendChild(comment);
            comment.setTextContent(StringEscapeUtils.escapeXml10(getHeader()));
        }

        final Iterator<String> keys = getKeys();
        while (keys.hasNext()) {
            final String key = keys.next();
            final Object value = getProperty(key);

            if (value instanceof List) {
                writeProperty(document, properties, key, (List<?>) value);
            } else {
                writeProperty(document, properties, key, value);
            }
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,void initFileLocator(final FileLocator locator),"/**
     * Initializes this object with a {@code FileLocator}. The locator is accessed during load and save operations.
     *
     * @param locator the associated {@code FileLocator}
     */","@Override
    public void initFileLocator(final FileLocator locator) {
        this.locator = locator;
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,"void writeProperty(final Document document, final Node properties, final String key, final Object value)",,"private void writeProperty(final Document document, final Node properties, final String key, final Object value) {
        final Element entry = document.createElement(""entry"");
        properties.appendChild(entry);

        // escape the key
        final String k = StringEscapeUtils.escapeXml10(key);
        entry.setAttribute(""key"", k);

        if (value != null) {
            final String v = escapeValue(value);
            entry.setTextContent(v);
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,"void writeProperty(final Document document, final Node properties, final String key, final List<?> values)",,"private void writeProperty(final Document document, final Node properties, final String key, final List<?> values) {
        for (final Object value : values) {
            writeProperty(document, properties, key, value);
        }
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration,escapeValue(final Object value),"/**
     * Escapes a property value before it is written to disk.
     *
     * @param value the value to be escaped
     * @return the escaped value
     */","private String escapeValue(final Object value) {
        final String v = StringEscapeUtils.escapeXml10(String.valueOf(value));
        return String.valueOf(getListDelimiterHandler().escape(v, ListDelimiterHandler.NOOP_TRANSFORMER));
    }"
org.apache.commons.configuration2.XMLPropertiesConfiguration.XMLPropertiesHandler,"void startElement(final String uri, final String localName, final String qName, final Attributes attrs)",,"@Override
        public void startElement(final String uri, final String localName, final String qName, final Attributes attrs) {
            if (""comment"".equals(qName)) {
                inCommentElement = true;
            }

            if (""entry"".equals(qName)) {
                key = attrs.getValue(""key"");
                inEntryElement = true;
            }
        }"
org.apache.commons.configuration2.XMLPropertiesConfiguration.XMLPropertiesHandler,"void endElement(final String uri, final String localName, final String qName)",,"@Override
        public void endElement(final String uri, final String localName, final String qName) {
            if (inCommentElement) {
                // We've just finished a <comment> element so set the header
                setHeader(value.toString());
                inCommentElement = false;
            }

            if (inEntryElement) {
                // We've just finished an <entry> element, so add the key/value pair
                addProperty(key, value.toString());
                inEntryElement = false;
            }

            // Clear the element value buffer
            value = new StringBuilder();
        }"
org.apache.commons.configuration2.XMLPropertiesConfiguration.XMLPropertiesHandler,"void characters(final char[] chars, final int start, final int length)",,"@Override
        public void characters(final char[] chars, final int start, final int length) {
            /**
             * We're currently processing an element. All character data from now until the next endElement() call will be the data
             * for this element.
             */
            value.append(chars, start, length);
        }"
org.apache.commons.configuration2.CombinedConfiguration,getNodeCombiner(),"/**
     * Returns the node combiner that is used for creating the combined node structure.
     *
     * @return the node combiner
     */","public NodeCombiner getNodeCombiner() {
        beginRead(true);
        try {
            return nodeCombiner;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void setNodeCombiner(final NodeCombiner nodeCombiner),"/**
     * Sets the node combiner. This object will be used when the combined node structure is to be constructed. It must not
     * be <b>null</b>, otherwise an {@code IllegalArgumentException} exception is thrown. Changing the node combiner causes
     * an invalidation of this combined configuration, so that the new combiner immediately takes effect.
     *
     * @param nodeCombiner the node combiner
     */","public void setNodeCombiner(final NodeCombiner nodeCombiner) {
        if (nodeCombiner == null) {
            throw new IllegalArgumentException(""Node combiner must not be null!"");
        }

        beginWrite(true);
        try {
            this.nodeCombiner = nodeCombiner;
            invalidateInternal();
        } finally {
            endWrite();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConversionExpressionEngine(),"/**
     * Returns the {@code ExpressionEngine} for converting flat child configurations to hierarchical ones.
     *
     * @return the conversion expression engine
     * @since 1.6
     */","public ExpressionEngine getConversionExpressionEngine() {
        beginRead(true);
        try {
            return conversionExpressionEngine;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void setConversionExpressionEngine(final ExpressionEngine conversionExpressionEngine),"/**
     * Sets the {@code ExpressionEngine} for converting flat child configurations to hierarchical ones. When constructing
     * the root node for this combined configuration the properties of all child configurations must be combined to a single
     * hierarchical node structure. In this process, non hierarchical configurations are converted to hierarchical ones
     * first. This can be problematic if a child configuration contains keys that are no compatible with the default
     * expression engine used by hierarchical configurations. Therefore it is possible to specify a specific expression
     * engine to be used for this purpose.
     *
     * @param conversionExpressionEngine the conversion expression engine
     * @see ConfigurationUtils#convertToHierarchical(Configuration, ExpressionEngine)
     * @since 1.6
     */","public void setConversionExpressionEngine(final ExpressionEngine conversionExpressionEngine) {
        beginWrite(true);
        try {
            this.conversionExpressionEngine = conversionExpressionEngine;
        } finally {
            endWrite();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,"void addConfiguration(final Configuration config, final String name, final String at)","/**
     * Adds a new configuration to this combined configuration. It is possible (but not mandatory) to give the new
     * configuration a name. This name must be unique, otherwise a {@code ConfigurationRuntimeException} will be thrown.
     * With the optional {@code at} argument you can specify where in the resulting node structure the content of the added
     * configuration should appear. This is a string that uses dots as property delimiters (independent on the current
     * expression engine). For instance if you pass in the string {@code ""database.tables""}, all properties of the added
     * configuration will occur in this branch.
     *
     * @param config the configuration to add (must not be <b>null</b>)
     * @param name the name of this configuration (can be <b>null</b>)
     * @param at the position of this configuration in the combined tree (can be <b>null</b>)
     */","public void addConfiguration(final Configuration config, final String name, final String at) {
        if (config == null) {
            throw new IllegalArgumentException(""Added configuration must not be null!"");
        }

        beginWrite(true);
        try {
            if (name != null && namedConfigurations.containsKey(name)) {
                throw new ConfigurationRuntimeException(""A configuration with the name '"" + name + ""' already exists in this combined configuration!"");
            }

            final ConfigData cd = new ConfigData(config, name, at);
            if (getLogger().isDebugEnabled()) {
                getLogger().debug(""Adding configuration "" + config + "" with name "" + name);
            }
            configurations.add(cd);
            if (name != null) {
                namedConfigurations.put(name, config);
            }

            invalidateInternal();
        } finally {
            endWrite();
        }
        registerListenerAt(config);
    }"
org.apache.commons.configuration2.CombinedConfiguration,"void addConfiguration(final Configuration config, final String name)","/**
     * Adds a new configuration to this combined configuration with an optional name. The new configuration's properties
     * will be added under the root of the combined node structure.
     *
     * @param config the configuration to add (must not be <b>null</b>)
     * @param name the name of this configuration (can be <b>null</b>)
     */","public void addConfiguration(final Configuration config, final String name) {
        addConfiguration(config, name, null);
    }"
org.apache.commons.configuration2.CombinedConfiguration,void addConfiguration(final Configuration config),"/**
     * Adds a new configuration to this combined configuration. The new configuration is not given a name. Its properties
     * will be added under the root of the combined node structure.
     *
     * @param config the configuration to add (must not be <b>null</b>)
     */","public void addConfiguration(final Configuration config) {
        addConfiguration(config, null, null);
    }"
org.apache.commons.configuration2.CombinedConfiguration,getNumberOfConfigurations(),"/**
     * Returns the number of configurations that are contained in this combined configuration.
     *
     * @return the number of contained configurations
     */","public int getNumberOfConfigurations() {
        beginRead(true);
        try {
            return getNumberOfConfigurationsInternal();
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConfiguration(final int index),"/**
     * Returns the configuration at the specified index. The contained configurations are numbered in the order they were
     * added to this combined configuration. The index of the first configuration is 0.
     *
     * @param index the index
     * @return the configuration at this index
     */","public Configuration getConfiguration(final int index) {
        beginRead(true);
        try {
            final ConfigData cd = configurations.get(index);
            return cd.getConfiguration();
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConfiguration(final String name),"/**
     * Returns the configuration with the given name. This can be <b>null</b> if no such configuration exists.
     *
     * @param name the name of the configuration
     * @return the configuration with this name
     */","public Configuration getConfiguration(final String name) {
        beginRead(true);
        try {
            return namedConfigurations.get(name);
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConfigurations(),"/**
     * Returns a List of all the configurations that have been added.
     *
     * @return A List of all the configurations.
     * @since 1.7
     */","public List<Configuration> getConfigurations() {
        beginRead(true);
        try {
            final List<Configuration> list = new ArrayList<>(getNumberOfConfigurationsInternal());
            for (final ConfigData cd : configurations) {
                list.add(cd.getConfiguration());
            }
            return list;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConfigurationNameList(),"/**
     * Returns a List of the names of all the configurations that have been added in the order they were added. A NULL value
     * will be present in the list for each configuration that was added without a name.
     *
     * @return A List of all the configuration names.
     * @since 1.7
     */","public List<String> getConfigurationNameList() {
        beginRead(true);
        try {
            final List<String> list = new ArrayList<>(getNumberOfConfigurationsInternal());
            for (final ConfigData cd : configurations) {
                list.add(cd.getName());
            }
            return list;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,removeConfiguration(final Configuration config),"/**
     * Removes the specified configuration from this combined configuration.
     *
     * @param config the configuration to be removed
     * @return a flag whether this configuration was found and could be removed
     */","public boolean removeConfiguration(final Configuration config) {
        for (int index = 0; index < getNumberOfConfigurations(); index++) {
            if (configurations.get(index).getConfiguration() == config) {
                removeConfigurationAt(index);
                return true;
            }
        }

        return false;
    }"
org.apache.commons.configuration2.CombinedConfiguration,removeConfigurationAt(final int index),"/**
     * Removes the configuration at the specified index.
     *
     * @param index the index
     * @return the removed configuration
     */","public Configuration removeConfigurationAt(final int index) {
        final ConfigData cd = configurations.remove(index);
        if (cd.getName() != null) {
            namedConfigurations.remove(cd.getName());
        }
        unregisterListenerAt(cd.getConfiguration());
        invalidateInternal();
        return cd.getConfiguration();
    }"
org.apache.commons.configuration2.CombinedConfiguration,removeConfiguration(final String name),"/**
     * Removes the configuration with the specified name.
     *
     * @param name the name of the configuration to be removed
     * @return the removed configuration (<b>null</b> if this configuration was not found)
     */","public Configuration removeConfiguration(final String name) {
        final Configuration conf = getConfiguration(name);
        if (conf != null) {
            removeConfiguration(conf);
        }
        return conf;
    }"
org.apache.commons.configuration2.CombinedConfiguration,getConfigurationNames(),"/**
     * Returns a set with the names of all configurations contained in this combined configuration. Of course here are only
     * these configurations listed, for which a name was specified when they were added.
     *
     * @return a set with the names of the contained configurations (never <b>null</b>)
     */","public Set<String> getConfigurationNames() {
        beginRead(true);
        try {
            return namedConfigurations.keySet();
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void invalidate(),"/**
     * Invalidates this combined configuration. This means that the next time a property is accessed the combined node
     * structure must be re-constructed. Invalidation of a combined configuration also means that an event of type
     * {@code EVENT_COMBINED_INVALIDATE} is fired. Note that while other events most times appear twice (once before and
     * once after an update), this event is only fired once (after update).
     */","public void invalidate() {
        beginWrite(true);
        try {
            invalidateInternal();
        } finally {
            endWrite();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void onEvent(final ConfigurationEvent event),"/**
     * Event listener call back for configuration update events. This method is called whenever one of the contained
     * configurations was modified. It invalidates this combined configuration.
     *
     * @param event the update event
     */","@Override
    public void onEvent(final ConfigurationEvent event) {
        if (event.isBeforeUpdate()) {
            invalidate();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void clearInternal(),"/**
     * Clears this configuration. All contained configurations will be removed.
     */","@Override
    protected void clearInternal() {
        unregisterListenerAtChildren();
        initChildCollections();
        invalidateInternal();
    }"
org.apache.commons.configuration2.CombinedConfiguration,clone(),"/**
     * Returns a copy of this object. This implementation performs a deep clone, i.e. all contained configurations will be
     * cloned, too. For this to work, all contained configurations must be cloneable. Registered event listeners won't be
     * cloned. The clone will use the same node combiner than the original.
     *
     * @return the copied object
     */","@Override
    public Object clone() {
        beginRead(false);
        try {
            final CombinedConfiguration copy = (CombinedConfiguration) super.clone();
            copy.initChildCollections();
            for (final ConfigData cd : configurations) {
                copy.addConfiguration(ConfigurationUtils.cloneConfiguration(cd.getConfiguration()), cd.getName(), cd.getAt());
            }

            return copy;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getSource(final String key),"/**
     * Returns the configuration source, in which the specified key is defined. This method will determine the configuration
     * node that is identified by the given key. The following constellations are possible:
     * <ul>
     * <li>If no node object is found for this key, <b>null</b> is returned.</li>
     * <li>If the key maps to multiple nodes belonging to different configuration sources, a
     * {@code IllegalArgumentException} is thrown (in this case no unique source can be determined).</li>
     * <li>If exactly one node is found for the key, the (child) configuration object, to which the node belongs is
     * determined and returned.</li>
     * <li>For keys that have been added directly to this combined configuration and that do not belong to the namespaces
     * defined by existing child configurations this configuration will be returned.</li>
     * </ul>
     *
     * @param key the key of a configuration property
     * @return the configuration, to which this property belongs or <b>null</b> if the key cannot be resolved
     * @throws IllegalArgumentException if the key maps to multiple properties and the source cannot be determined, or if
     *         the key is <b>null</b>
     * @since 1.5
     */","public Configuration getSource(final String key) {
        if (key == null) {
            throw new IllegalArgumentException(""Key must not be null!"");
        }

        final Set<Configuration> sources = getSources(key);
        if (sources.isEmpty()) {
            return null;
        }
        final Iterator<Configuration> iterator = sources.iterator();
        final Configuration source = iterator.next();
        if (iterator.hasNext()) {
            throw new IllegalArgumentException(""The key "" + key + "" is defined by multiple sources!"");
        }
        return source;
    }"
org.apache.commons.configuration2.CombinedConfiguration,getSources(final String key),"/**
     * Returns a set with the configuration sources, in which the specified key is defined. This method determines the
     * configuration nodes that are identified by the given key. It then determines the configuration sources to which these
     * nodes belong and adds them to the result set. Note the following points:
     * <ul>
     * <li>If no node object is found for this key, an empty set is returned.</li>
     * <li>For keys that have been added directly to this combined configuration and that do not belong to the namespaces
     * defined by existing child configurations this combined configuration is contained in the result set.</li>
     * </ul>
     *
     * @param key the key of a configuration property
     * @return a set with the configuration sources, which contain this property
     * @since 2.0
     */","public Set<Configuration> getSources(final String key) {
        beginRead(false);
        try {
            final List<QueryResult<ImmutableNode>> results = fetchNodeList(key);
            final Set<Configuration> sources = new HashSet<>();

            for (final QueryResult<ImmutableNode> result : results) {
                final Set<Configuration> resultSources = findSourceConfigurations(result.getNode());
                if (resultSources.isEmpty()) {
                    // key must be defined in combined configuration
                    sources.add(this);
                } else {
                    sources.addAll(resultSources);
                }
            }

            return sources;
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void beginRead(final boolean optimize),"/**
     * {@inheritDoc} This implementation checks whether a combined root node is available. If not, it is constructed by
     * requesting a write lock.
     */","@Override
    protected void beginRead(final boolean optimize) {
        if (optimize) {
            // just need a lock, don't construct configuration
            super.beginRead(true);
            return;
        }

        boolean lockObtained = false;
        do {
            super.beginRead(false);
            if (isUpToDate()) {
                lockObtained = true;
            } else {
                // release read lock and try to obtain a write lock
                endRead();
                beginWrite(false); // this constructs the root node
                endWrite();
            }
        } while (!lockObtained);
    }"
org.apache.commons.configuration2.CombinedConfiguration,void beginWrite(final boolean optimize),"/**
     * {@inheritDoc} This implementation checks whether a combined root node is available. If not, it is constructed now.
     */","@Override
    protected void beginWrite(final boolean optimize) {
        super.beginWrite(true);
        if (optimize) {
            // just need a lock, don't construct configuration
            return;
        }

        boolean success = false;
        try {
            if (!isUpToDate()) {
                getSubConfigurationParentModel().replaceRoot(constructCombinedNode(), this);
                upToDate = true;
            }
            success = true;
        } finally {
            if (!success) {
                endWrite();
            }
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,isUpToDate(),"/**
     * Returns a flag whether this configuration has been invalidated. This means that the combined nodes structure has to
     * be rebuilt before the configuration can be accessed.
     *
     * @return a flag whether this configuration is invalid
     */","private boolean isUpToDate() {
        return upToDate;
    }"
org.apache.commons.configuration2.CombinedConfiguration,void invalidateInternal(),"/**
     * Marks this configuration as invalid. This means that the next access re-creates the root node. An invalidate event is
     * also fired. Note: This implementation expects that an exclusive (write) lock is held on this instance.
     */","private void invalidateInternal() {
        upToDate = false;
        fireEvent(COMBINED_INVALIDATE, null, null, false);
    }"
org.apache.commons.configuration2.CombinedConfiguration,void initChildCollections(),"/**
     * Initializes internal data structures for storing information about child configurations.
     */","private void initChildCollections() {
        configurations = new ArrayList<>();
        namedConfigurations = new HashMap<>();
    }"
org.apache.commons.configuration2.CombinedConfiguration,constructCombinedNode(),"/**
     * Creates the root node of this combined configuration.
     *
     * @return the combined root node
     */","private ImmutableNode constructCombinedNode() {
        if (getNumberOfConfigurationsInternal() < 1) {
            if (getLogger().isDebugEnabled()) {
                getLogger().debug(""No configurations defined for "" + this);
            }
            return EMPTY_ROOT;
        }
        final Iterator<ConfigData> it = configurations.iterator();
        ImmutableNode node = it.next().getTransformedRoot();
        while (it.hasNext()) {
            node = nodeCombiner.combine(node, it.next().getTransformedRoot());
        }
        if (getLogger().isDebugEnabled()) {
            final ByteArrayOutputStream os = new ByteArrayOutputStream();
            final PrintStream stream = new PrintStream(os);
            TreeUtils.printTree(stream, node);
            getLogger().debug(os.toString());
        }
        return node;
    }"
org.apache.commons.configuration2.CombinedConfiguration,findSourceConfigurations(final ImmutableNode node),"/**
     * Determines the configurations to which the specified node belongs. This is done by inspecting the nodes structures of
     * all child configurations.
     *
     * @param node the node
     * @return a set with the owning configurations
     */","private Set<Configuration> findSourceConfigurations(final ImmutableNode node) {
        final Set<Configuration> result = new HashSet<>();
        final FindNodeVisitor<ImmutableNode> visitor = new FindNodeVisitor<>(node);

        for (final ConfigData cd : configurations) {
            NodeTreeWalker.INSTANCE.walkBFS(cd.getRootNode(), visitor, getModel().getNodeHandler());
            if (visitor.isFound()) {
                result.add(cd.getConfiguration());
                visitor.reset();
            }
        }

        return result;
    }"
org.apache.commons.configuration2.CombinedConfiguration,void registerListenerAt(final Configuration configuration),"/**
     * Registers this combined configuration as listener at the given child configuration.
     *
     * @param configuration the child configuration
     */","private void registerListenerAt(final Configuration configuration) {
        if (configuration instanceof EventSource) {
            ((EventSource) configuration).addEventListener(ConfigurationEvent.ANY, this);
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void unregisterListenerAt(final Configuration configuration),"/**
     * Removes this combined configuration as listener from the given child configuration.
     *
     * @param configuration the child configuration
     */","private void unregisterListenerAt(final Configuration configuration) {
        if (configuration instanceof EventSource) {
            ((EventSource) configuration).removeEventListener(ConfigurationEvent.ANY, this);
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,void unregisterListenerAtChildren(),"/**
     * Removes this combined configuration as listener from all child configurations. This method is called on a clear()
     * operation.
     */","private void unregisterListenerAtChildren() {
        if (configurations != null) {
            for (final ConfigData child : configurations) {
                unregisterListenerAt(child.getConfiguration());
            }
        }
    }"
org.apache.commons.configuration2.CombinedConfiguration,getNumberOfConfigurationsInternal(),"/**
     * Returns the number of child configurations in this combined configuration. The internal list of child configurations
     * is accessed without synchronization.
     *
     * @return the number of child configurations
     */","private int getNumberOfConfigurationsInternal() {
        return configurations.size();
    }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getConfiguration(),"/**
         * Returns the stored configuration.
         *
         * @return the configuration
         */","public Configuration getConfiguration() {
            return configuration;
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getName(),"/**
         * Returns the configuration's name.
         *
         * @return the name
         */","public String getName() {
            return name;
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getAt(),"/**
         * Returns the at position of this configuration.
         *
         * @return the at position
         */","public String getAt() {
            return at;
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getRootNode(),"/**
         * Returns the root node for this child configuration.
         *
         * @return the root node of this child configuration
         * @since 1.5
         */","public ImmutableNode getRootNode() {
            return rootNode;
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getTransformedRoot(),"/**
         * Returns the transformed root node of the stored configuration. The term &quot;transformed&quot; means that an
         * eventually defined at path has been applied.
         *
         * @return the transformed root node
         */","public ImmutableNode getTransformedRoot() {
            final ImmutableNode configRoot = getRootNodeOfConfiguration();
            return atPath == null ? configRoot : prependAtPath(configRoot);
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,prependAtPath(final ImmutableNode node),"/**
         * Prepends the at path to the given node.
         *
         * @param node the root node of the represented configuration
         * @return the new root node including the at path
         */","private ImmutableNode prependAtPath(final ImmutableNode node) {
            final ImmutableNode.Builder pathBuilder = new ImmutableNode.Builder();
            final Iterator<String> pathIterator = atPath.iterator();
            prependAtPathComponent(pathBuilder, pathIterator.next(), pathIterator, node);
            return new ImmutableNode.Builder(1).addChild(pathBuilder.create()).create();
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,"void prependAtPathComponent(final ImmutableNode.Builder builder, final String currentComponent, final Iterator<String> components,
            final ImmutableNode orgRoot)","/**
         * Handles a single component of the at path. A corresponding node is created and added to the hierarchical path to the
         * original root node of the configuration.
         *
         * @param builder the current node builder object
         * @param currentComponent the name of the current path component
         * @param components an iterator with all components of the at path
         * @param orgRoot the original root node of the wrapped configuration
         */","private void prependAtPathComponent(final ImmutableNode.Builder builder, final String currentComponent, final Iterator<String> components,
            final ImmutableNode orgRoot) {
            builder.name(currentComponent);
            if (components.hasNext()) {
                final ImmutableNode.Builder childBuilder = new ImmutableNode.Builder();
                prependAtPathComponent(childBuilder, components.next(), components, orgRoot);
                builder.addChild(childBuilder.create());
            } else {
                builder.addChildren(orgRoot.getChildren());
                builder.addAttributes(orgRoot.getAttributes());
                builder.value(orgRoot.getValue());
            }
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,getRootNodeOfConfiguration(),"/**
         * Obtains the root node of the wrapped configuration. If necessary, a hierarchical representation of the configuration
         * has to be created first.
         *
         * @return the root node of the associated configuration
         */","private ImmutableNode getRootNodeOfConfiguration() {
            getConfiguration().lock(LockMode.READ);
            try {
                final ImmutableNode root = ConfigurationUtils.convertToHierarchical(getConfiguration(), conversionExpressionEngine).getNodeModel()
                    .getInMemoryRepresentation();
                rootNode = root;
                return root;
            } finally {
                getConfiguration().unlock(LockMode.READ);
            }
        }"
org.apache.commons.configuration2.CombinedConfiguration.ConfigData,parseAt(final String at),"/**
         * Splits the at path into its components.
         *
         * @param at the at string
         * @return a collection with the names of the single components
         */","private Collection<String> parseAt(final String at) {
            if (at == null) {
                return null;
            }

            final Collection<String> result = new ArrayList<>();
            final DefaultConfigurationKey.KeyIterator it = new DefaultConfigurationKey(AT_ENGINE, at).iterator();
            while (it.hasNext()) {
                result.add(it.nextKey());
            }
            return result;
        }"
org.apache.commons.configuration2.DatabaseConfiguration,getDataSource(),"/**
     * Returns the {@code DataSource} for obtaining database connections.
     *
     * @return the {@code DataSource}
     */","public DataSource getDataSource() {
        return dataSource;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,void setDataSource(final DataSource dataSource),"/**
     * Sets the {@code DataSource} for obtaining database connections.
     *
     * @param dataSource the {@code DataSource}
     */","public void setDataSource(final DataSource dataSource) {
        this.dataSource = dataSource;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,getTable(),"/**
     * Returns the name of the table containing configuration data.
     *
     * @return the name of the table to be queried
     */","public String getTable() {
        return table;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,void setTable(final String table),"/**
     * Sets the name of the table containing configuration data.
     *
     * @param table the table name
     */","public void setTable(final String table) {
        this.table = table;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,getConfigurationNameColumn(),"/**
     * Returns the name of the table column with the configuration name.
     *
     * @return the name of the configuration name column
     */","public String getConfigurationNameColumn() {
        return configurationNameColumn;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,void setConfigurationNameColumn(final String configurationNameColumn),"/**
     * Sets the name of the table column with the configuration name.
     *
     * @param configurationNameColumn the name of the column with the configuration name
     */","public void setConfigurationNameColumn(final String configurationNameColumn) {
        this.configurationNameColumn = configurationNameColumn;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,getKeyColumn(),"/**
     * Returns the name of the column containing the configuration keys.
     *
     * @return the name of the key column
     */","public String getKeyColumn() {
        return keyColumn;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,void setKeyColumn(final String keyColumn),"/**
     * Sets the name of the column containing the configuration keys.
     *
     * @param keyColumn the name of the key column
     */","public void setKeyColumn(final String keyColumn) {
        this.keyColumn = keyColumn;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,getValueColumn(),"/**
     * Returns the name of the column containing the configuration values.
     *
     * @return the name of the value column
     */","public String getValueColumn() {
        return valueColumn;
    }"
org.apache.commons.configuration2.DatabaseConfiguration,void setValueColumn(final String valueColumn),"/**
     * Sets the name of the column containing the configuration values.
     *
     * @param valueColumn the name of the value column
     */","public void setValueColumn(final String valueColumn) {
        this.valueColumn = valueColumn;
    }"
