id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name,custom_assert_name
geom_397_1,commons-geometry,GreatCircleTest,testIntersection_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_397_2,commons-geometry,GreatCircleTest,testIntersection_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_397_3,commons-geometry,GreatCircleTest,testIntersection_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_397_4,commons-geometry,GreatCircleTest,testIntersection_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_401_1,commons-geometry,GreatCircleTest,testToSubspace_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_2,commons-geometry,GreatCircleTest,testToSubspace_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_3,commons-geometry,GreatCircleTest,testToSubspace_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_4,commons-geometry,GreatCircleTest,testToSubspace_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_5,commons-geometry,GreatCircleTest,testToSubspace_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_6,commons-geometry,GreatCircleTest,testToSubspace_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_401_7,commons-geometry,GreatCircleTest,testToSubspace_7_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_402_1,commons-geometry,GreatCircleTest,testToSpace_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_402_2,commons-geometry,GreatCircleTest,testToSpace_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_402_3,commons-geometry,GreatCircleTest,testToSpace_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_402_4,commons-geometry,GreatCircleTest,testToSpace_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_402_5,commons-geometry,GreatCircleTest,testToSpace_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_405_1,commons-geometry,GreatCircleTest,testEquals_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertSimpleEqualsCases,assertSimpleEqualsCases
geom_406_1,commons-geometry,GreatCircleTest,testToString_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_406_2,commons-geometry,GreatCircleTest,testToString_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_406_3,commons-geometry,GreatCircleTest,testToString_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_406_4,commons-geometry,GreatCircleTest,testToString_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatCircleTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_430_1,commons-geometry,RegionBSPTree2STest,testProject_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_430_2,commons-geometry,RegionBSPTree2STest,testProject_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_430_3,commons-geometry,RegionBSPTree2STest,testProject_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_430_4,commons-geometry,RegionBSPTree2STest,testProject_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_430_5,commons-geometry,RegionBSPTree2STest,testProject_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_430_6,commons-geometry,RegionBSPTree2STest,testProject_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_434_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_halfSpace_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_435_5,commons-geometry,RegionBSPTree2STest,testGeometricProperties_doubleLune_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPath,assertPath
geom_435_6,commons-geometry,RegionBSPTree2STest,testGeometricProperties_doubleLune_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPath,assertPath
geom_436_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_quadrant_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_436_5,commons-geometry,RegionBSPTree2STest,testGeometricProperties_quadrant_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPathLoop,assertPathLoop
geom_437_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_quadrant_complement_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_437_5,commons-geometry,RegionBSPTree2STest,testGeometricProperties_quadrant_complement_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPathLoop,assertPathLoop
geom_438_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_polygonWithHole_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_439_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_polygonWithHole_small_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_440_3,commons-geometry,RegionBSPTree2STest,testGeometricProperties_polygonWithHole_complex_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_443_3,commons-geometry,RegionBSPTree2STest,testSplit_both_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPath,assertPath
geom_443_5,commons-geometry,RegionBSPTree2STest,testSplit_both_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPath,assertPath
geom_446_5,commons-geometry,RegionBSPTree2STest,testTransform_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_447_4,commons-geometry,RegionBSPTree2STest,testRegionNode_getNodeRegion_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_447_6,commons-geometry,RegionBSPTree2STest,testRegionNode_getNodeRegion_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_448_3,commons-geometry,RegionBSPTree2STest,testGeographicMap_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_449_1,commons-geometry,RegionBSPTree2STest,testCircleToPolygonCentroid_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_449_2,commons-geometry,RegionBSPTree2STest,testCircleToPolygonCentroid_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_452_1,commons-geometry,RegionBSPTree2STest,testSmallCircleToPolygon_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_453_1,commons-geometry,RegionBSPTree2STest,testSmallGeographicalRectangle_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/RegionBSPTree2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_459_3,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectAll_largeTriangle_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_460_3,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectAll_smallTriangleWithDisconnectedLuneAndArc_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_461_3,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectAll_choosesBestPointLikeConnection_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_461_5,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectAll_choosesBestPointLikeConnection_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_462_3,commons-geometry,AbstractGreatArcPathConnectorTest,testConnect_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_462_5,commons-geometry,AbstractGreatArcPathConnectorTest,testConnect_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_465_2,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectorCanBeReused_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_465_4,commons-geometry,AbstractGreatArcPathConnectorTest,testConnectorCanBeReused_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcPathConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_472_5,commons-geometry,GreatArcTest,testFromPoints_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_473_5,commons-geometry,GreatArcTest,testFromPoints_almostPi_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_474_1,commons-geometry,GreatArcTest,testFromPoints_usesShortestPath_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_474_2,commons-geometry,GreatArcTest,testFromPoints_usesShortestPath_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertVectorsEqual,assertVectorsEqual
geom_477_1,commons-geometry,GreatArcTest,testGetMidPoint_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_485_1,commons-geometry,GreatArcTest,testToString_full_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_485_2,commons-geometry,GreatArcTest,testToString_full_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_485_3,commons-geometry,GreatArcTest,testToString_full_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_486_1,commons-geometry,GreatArcTest,testToString_notFull_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_486_2,commons-geometry,GreatArcTest,testToString_notFull_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_486_3,commons-geometry,GreatArcTest,testToString_notFull_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/GreatArcTest.java,,,,assert,unknown,custom,assertContains,assertContains
geom_488_3,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_singlePath_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_489_2,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_maximize_instance_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_490_2,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_maximize_method_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_491_2,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_minimize_instance_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_491_3,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_minimize_instance_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_492_2,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_minimize_method_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_492_3,commons-geometry,InteriorAngleGreatArcConnectorTest,testConnectAll_minimize_method_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/InteriorAngleGreatArcConnectorTest.java,,,,assert,unknown,custom,assertPathPoints,assertPathPoints
geom_502_1,commons-geometry,Point2STest,testSlerp_alongEquator_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_2,commons-geometry,Point2STest,testSlerp_alongEquator_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_3,commons-geometry,Point2STest,testSlerp_alongEquator_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_4,commons-geometry,Point2STest,testSlerp_alongEquator_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_5,commons-geometry,Point2STest,testSlerp_alongEquator_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_6,commons-geometry,Point2STest,testSlerp_alongEquator_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_7,commons-geometry,Point2STest,testSlerp_alongEquator_7_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_8,commons-geometry,Point2STest,testSlerp_alongEquator_8_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_9,commons-geometry,Point2STest,testSlerp_alongEquator_9_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_10,commons-geometry,Point2STest,testSlerp_alongEquator_10_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_11,commons-geometry,Point2STest,testSlerp_alongEquator_11_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_502_12,commons-geometry,Point2STest,testSlerp_alongEquator_12_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_1,commons-geometry,Point2STest,testSlerp_alongMeridian_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_2,commons-geometry,Point2STest,testSlerp_alongMeridian_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_3,commons-geometry,Point2STest,testSlerp_alongMeridian_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_4,commons-geometry,Point2STest,testSlerp_alongMeridian_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_5,commons-geometry,Point2STest,testSlerp_alongMeridian_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_6,commons-geometry,Point2STest,testSlerp_alongMeridian_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_7,commons-geometry,Point2STest,testSlerp_alongMeridian_7_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_8,commons-geometry,Point2STest,testSlerp_alongMeridian_8_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_9,commons-geometry,Point2STest,testSlerp_alongMeridian_9_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_10,commons-geometry,Point2STest,testSlerp_alongMeridian_10_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_11,commons-geometry,Point2STest,testSlerp_alongMeridian_11_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_503_12,commons-geometry,Point2STest,testSlerp_alongMeridian_12_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_504_1,commons-geometry,Point2STest,testSlerp_samePoint_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_504_2,commons-geometry,Point2STest,testSlerp_samePoint_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_504_3,commons-geometry,Point2STest,testSlerp_samePoint_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_505_1,commons-geometry,Point2STest,testSlerp_antipodal_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_505_2,commons-geometry,Point2STest,testSlerp_antipodal_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_511_1,commons-geometry,Point2STest,testEquals_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Point2STest.java,,,,assert,unknown,custom,assertSimpleEqualsCases,assertSimpleEqualsCases
geom_515_3,commons-geometry,Transform2STest,testIdentity_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_515_4,commons-geometry,Transform2STest,testIdentity_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_515_5,commons-geometry,Transform2STest,testIdentity_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_1,commons-geometry,Transform2STest,testRotation_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_2,commons-geometry,Transform2STest,testRotation_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_3,commons-geometry,Transform2STest,testRotation_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_516_4,commons-geometry,Transform2STest,testRotation_4_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_5,commons-geometry,Transform2STest,testRotation_5_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_516_6,commons-geometry,Transform2STest,testRotation_6_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_7,commons-geometry,Transform2STest,testRotation_7_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_516_8,commons-geometry,Transform2STest,testRotation_8_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_516_9,commons-geometry,Transform2STest,testRotation_9_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_517_1,commons-geometry,Transform2STest,testMultipleRotations_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_517_2,commons-geometry,Transform2STest,testMultipleRotations_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_517_3,commons-geometry,Transform2STest,testMultipleRotations_3_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
geom_518_1,commons-geometry,Transform2STest,testMultiply_1_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEq,assertPointsEq
geom_518_2,commons-geometry,Transform2STest,testMultiply_2_oe,commons-geometry-spherical/src/test/java/org/apache/commons/geometry/spherical/twod/Transform2STest.java,,,,assert,unknown,custom,assertPointsEqual,assertPointsEqual
