classname,method,docstring,annotations,method_definition
org.springside.modules.utils.collection.CollectionUtilTest,void topNAndBottomN(),,,"@Test
	public void topNAndBottomN() {
		List<Integer> list = ArrayUtil.asList(3, 5, 7, 4, 2, 6, 9);
		
		assertThat(CollectionUtil.topN(list, 3)).containsExactly(9,7,6);
		assertThat(CollectionUtil.topN(list, 3, Ordering.natural().reverse())).containsExactly(2,3,4);
		assertThat(CollectionUtil.bottomN(list, 3)).containsExactly(2,3,4);
		assertThat(CollectionUtil.bottomN(list, 3, Ordering.natural().reverse())).containsExactly(9,7,6);
	}"
org.springside.modules.utils.collection.SetUtilTest,void guavaBuildSet(),,,"@Test
	public void guavaBuildSet() {
		HashSet<String> set1 = SetUtil.newHashSet();

		HashSet<String> set2 = SetUtil.newHashSetWithCapacity(10);

		HashSet<String> set3 = SetUtil.newHashSet(""1"", ""2"", ""2"");

		assertThat(set3).hasSize(2).contains(""1"", ""2"");

		HashSet<String> set4 = SetUtil.newHashSet(ListUtil.newArrayList(""1"", ""2"", ""2""));
		assertThat(set4).hasSize(2).contains(""1"", ""2"");

		TreeSet<String> set5 = SetUtil.newSortedSet();

		TreeSet<String> set6 = SetUtil.newSortedSet(Ordering.natural());

		ConcurrentHashSet set7 = SetUtil.newConcurrentHashSet();
	}"
org.springside.modules.utils.collection.SetUtilTest,void jdkBuildSet(),,,"@Test
	public void jdkBuildSet() {
		Set<String> set1 = SetUtil.emptySet();
		assertThat(set1).hasSize(0);

		Set<String> set2 = SetUtil.emptySetIfNull(null);
		assertThat(set2).isNotNull().hasSize(0);

		Set<String> set3 = SetUtil.emptySetIfNull(set1);
		assertThat(set3).isSameAs(set1);

		try {
			set1.add(""a"");
			fail(""should fail before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
		}

		Set<String> set4 = SetUtil.singletonSet(""1"");
		assertThat(set4).hasSize(1).contains(""1"");
		try {
			set4.add(""a"");
			fail(""should fail before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
		}

		Set<String> set5 = SetUtil.newHashSet();
		Set<String> set6 = SetUtil.unmodifiableSet(set5);

		try {
			set6.add(""a"");
			fail(""should fail before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
		}

		Set<String> set7 = SetUtil.newSetFromMap(MapUtil.<String, Boolean> newConcurrentSortedMap());
	}"
org.springside.modules.utils.collection.SetUtilTest,void collectionCaculate(),,,"@Test
	public void collectionCaculate() {
		HashSet<String> set1 = SetUtil.newHashSet(""1"", ""2"", ""3"", ""6"");
		HashSet<String> set2 = SetUtil.newHashSet(""4"", ""5"", ""6"", ""7"");

		Set<String> set3 = SetUtil.unionView(set1, set2);
		assertThat(set3).hasSize(7).contains(""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"");

		Set<String> set4 = SetUtil.intersectionView(set1, set2);
		assertThat(set4).hasSize(1).contains(""6"");

		Set<String> set5 = SetUtil.differenceView(set1, set2);
		assertThat(set5).hasSize(3).contains(""1"", ""2"", ""3"");

		Set<String> set6 = SetUtil.disjointView(set1, set2);
		assertThat(set6).hasSize(6).contains(""1"", ""2"", ""3"", ""4"", ""5"", ""7"");

		try {
			set6.add(""a"");
			fail(""should fail before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
		}
	}"
org.springside.modules.utils.text.CsvUtilTest,void toCsvString(),,,"@Test
	public void toCsvString() {
		assertThat(CsvUtil.toCsvString(1, 2)).isEqualTo(""1,2"");

		assertThat(CsvUtil.toCsvString(1, 2, 3, 4)).isEqualTo(""1,2,3,4"");

		// ""2"" still plain as 2
		assertThat(CsvUtil.toCsvString(1, ""2"")).isEqualTo(""1,2"");

		// ""A BC"" still plain as A BC
		assertThat(CsvUtil.toCsvString(1, ""A BC"")).isEqualTo(""1,A BC"");

		// ""A,BC"" has ',' as ""A,BC""
		assertThat(CsvUtil.toCsvString(1, ""A,BC"")).isEqualTo(""1,\""A,BC\"""");

		// ""A""BC"" has '""' as ""A""""BC""
		assertThat(CsvUtil.toCsvString(1, ""A\""BC"")).isEqualTo(""1,\""A\""\""BC\"""");

		// ""A,B""a""C"" has 2 '""""' as ""A,""""a""""BC""
		assertThat(CsvUtil.toCsvString(1, ""A,\""a\""BC"")).isEqualTo(""1,\""A,\""\""a\""\""BC\"""");
	}"
org.springside.modules.utils.text.CsvUtilTest,void fromCsvString(),,,"@Test
	public void fromCsvString() {
		assertThat(CsvUtil.fromCsvString(""1,2"")).hasSize(2).contains(""1"").contains(""2"");
		assertThat(CsvUtil.fromCsvString(""1,A BC"")).hasSize(2).contains(""1"").contains(""A BC"");
		assertThat(CsvUtil.fromCsvString(""1,\""A,BC\"""")).hasSize(2).contains(""1"").contains(""A,BC"");
		assertThat(CsvUtil.fromCsvString(""1,\""A,\""\""a\""\""BC\"""")).hasSize(2).contains(""1"").contains(""A,\""a\""BC"");

		// wrong format still work
		assertThat(CsvUtil.fromCsvString(""1,\""A,\""a\""\""BC\"""")).hasSize(2).contains(""1"").contains(""A,\""a\""BC"");
		assertThat(CsvUtil.fromCsvString(""1,ABC\"""")).hasSize(2).contains(""1"").contains(""ABC\"""");
	}"
org.springside.modules.utils.text.StringBuilderHolderTest,void test(),,,"@Test
	public void test() throws InterruptedException {

		final CountDownLatch countdown = new CountDownLatch(10);
		final CyclicBarrier barrier = new CyclicBarrier(10);

		Runnable runnable = new Runnable() {
			
			StringBuilderHolder holder = new StringBuilderHolder(512);
			@Override
			public void run() {
				try {
					barrier.await();
				} catch (Exception e) {
					// TODO Auto-generated catch block
					e.printStackTrace();
				}
				StringBuilder builder = StringBuilderHolder.getGlobal();
				builder.append(Thread.currentThread().getName() + ""-1"");
				System.out.println(builder.toString());

				builder = StringBuilderHolder.getGlobal();
				builder.append(Thread.currentThread().getName() + ""-2"");
				System.out.println(builder.toString());

				StringBuilder builder2 = holder.get();
				builder2.append(Thread.currentThread().getName() + ""-11"");
				System.out.println(builder2.toString());

				builder2 = holder.get();
				builder2.append(Thread.currentThread().getName() + ""-22"");
				System.out.println(builder2.toString());

				countdown.countDown();
			}
		};

		for (int i = 0; i < 10; i++) {
			Thread thread = new Thread(runnable);
			thread.start();
		}

		countdown.await();

	}"
org.springside.modules.utils.text.StringBuilderHolderTest,void run(),,,"@Override
			public void run() {
				try {
					barrier.await();
				} catch (Exception e) {
					// TODO Auto-generated catch block
					e.printStackTrace();
				}
				StringBuilder builder = StringBuilderHolder.getGlobal();
				builder.append(Thread.currentThread().getName() + ""-1"");
				System.out.println(builder.toString());

				builder = StringBuilderHolder.getGlobal();
				builder.append(Thread.currentThread().getName() + ""-2"");
				System.out.println(builder.toString());

				StringBuilder builder2 = holder.get();
				builder2.append(Thread.currentThread().getName() + ""-11"");
				System.out.println(builder2.toString());

				builder2 = holder.get();
				builder2.append(Thread.currentThread().getName() + ""-22"");
				System.out.println(builder2.toString());

				countdown.countDown();
			}"
org.springside.modules.utils.text.EncodeUtilTest,void hexEncode(),,,"@Test
	public void hexEncode() {
		String input = ""haha,i am a very long message"";
		String result = EncodeUtil.encodeHex(input.getBytes());
		assertThat(new String(EncodeUtil.decodeHex(result), Charsets.UTF_8)).isEqualTo(input);

		byte[] bytes = new byte[] { 1, 2, 15, 17 };
		result = EncodeUtil.encodeHex(bytes);
		assertThat(result).isEqualTo(""01020F11"");

		input = ""01020F11"";
		assertThat(EncodeUtil.decodeHex(input)).hasSize(4).containsSequence((byte) 1, (byte) 2, (byte) 15, (byte) 17);

		try {
			input = ""01020G11"";
			EncodeUtil.decodeHex(input);
			fail(""should throw exception before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

	}"
org.springside.modules.utils.text.EncodeUtilTest,void base64Encode(),,,"@Test
	public void base64Encode() {
		String input = ""haha,i am a very long message"";
		String result = EncodeUtil.encodeBase64(input.getBytes());
		assertThat(new String(EncodeUtil.decodeBase64(result), Charsets.UTF_8)).isEqualTo(input);

		byte[] bytes = new byte[] { 5 };
		result = EncodeUtil.encodeBase64(bytes);
		assertThat(result).isEqualTo(""BQ=="");

		bytes = new byte[] { 1, 2, 15, 17, 127 };
		result = EncodeUtil.encodeBase64(bytes);
		assertThat(result).isEqualTo(""AQIPEX8="");
	}"
org.springside.modules.utils.text.EncodeUtilTest,void base64UrlSafeEncode(),,,"@Test
	public void base64UrlSafeEncode() {
		String input = ""haha,i am a very long message"";
		String result = EncodeUtil.encodeBase64UrlSafe(input.getBytes());
		assertThat(new String(EncodeUtil.decodeBase64UrlSafe(result), Charsets.UTF_8)).isEqualTo(input);

		try {
			assertThat(result).isEqualTo(EncodeUtil.decodeBase64UrlSafe(""AQIPE+8=""));
			fail(""should throw exception before"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}
	}"
org.springside.modules.utils.text.EscapeUtilTest,void urlEncode(),,,"@Test
	public void urlEncode() {

		String input = ""http://locahost/"";
		String result = EscapeUtil.urlEncode(input);
		assertThat(result).isEqualTo(""http%3A%2F%2Flocahost%2F"");
		assertThat(EscapeUtil.urlDecode(result)).isEqualTo(input);

		input = ""http://locahost/?query=中文&t=1"";
		result = EscapeUtil.urlEncode(input);
		System.out.println(result);

		assertThat(EscapeUtil.urlDecode(result)).isEqualTo(input);
	}"
org.springside.modules.utils.text.EscapeUtilTest,void xmlEncode(),,,"@Test
	public void xmlEncode() {
		String input = ""1>2"";
		String result = EscapeUtil.escapeXml(input);
		assertThat(result).isEqualTo(""1&gt;2"");
		assertThat(EscapeUtil.unescapeXml(result)).isEqualTo(input);
	}"
org.springside.modules.utils.text.EscapeUtilTest,void html(),,,"@Test
	public void html() {
		String input = ""1>2"";
		String result = EscapeUtil.escapeHtml(input);
		assertThat(result).isEqualTo(""1&gt;2"");
		assertThat(EscapeUtil.unescapeHtml(result)).isEqualTo(input);
	}"
org.springside.modules.utils.text.HashUtilTest,void hashSha1(),,,"@Test
	public void hashSha1() {
		// 普通
		String result = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah""));
		System.out.println(""sha1:"" + result);
		assertThat(result).isEqualTo(""sCtJLx2IJNto032AhdkP64t/os4="");

		String result2 = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"".getBytes()));
		assertThat(result).isEqualTo(""sCtJLx2IJNto032AhdkP64t/os4="");

		// 带盐, 每次salt值不一样，所以值也不一样。
		result = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"", HashUtil.generateSalt(5)));
		System.out.println(""sha1 with salt:"" + result);

		// 带盐，固定的盐
		result = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"", new byte[] { 1, 2, 3 }));
		assertThat(result).isEqualTo(""U/7wy5R1sVrjEf3dOTAPz383g2k="");
		result2 = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"".getBytes(), new byte[] { 1, 2, 3 }));
		assertThat(result).isEqualTo(result2);

		// 带盐迭代, 每次salt值不一样，所以值也不一样。
		result = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"", HashUtil.generateSalt(5), 2));
		System.out.println(""sha1 with salt with iteration:"" + result);

		// 带盐迭代, 固定的盐
		result = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"", new byte[] { 1, 2, 3 }, 2));
		assertThat(result).isEqualTo(""n9O7laits+ovoK8X8xde+XrsCtM="");
		result2 = EncodeUtil.encodeBase64(HashUtil.sha1(""hhahah"".getBytes(), new byte[] { 1, 2, 3 }, 2));
		assertThat(result).isEqualTo(result2);

	}"
org.springside.modules.utils.text.HashUtilTest,void hashFile(),,,"@Test
	public void hashFile() throws IOException {
		InputStream in = ResourceUtil.asStream(""test.txt"");
		String result = EncodeUtil.encodeBase64(HashUtil.sha1File(in));
		assertThat(result).isEqualTo(""DmSnwK/Fl0Jplrwtm9tfi7cb/js="");
		result = EncodeUtil.encodeBase64(HashUtil.md5File(in));
		assertThat(result).isEqualTo(""1B2M2Y8AsgTpgAmY7PhCfg=="");
	}"
org.springside.modules.utils.text.HashUtilTest,void crc32(),,,"@Test
	public void crc32() {
		assertThat(HashUtil.crc32AsInt(""hahhha1"")).isEqualTo(-625925593);
		assertThat(HashUtil.crc32AsInt(""hahhha1"".getBytes())).isEqualTo(-625925593);
		assertThat(HashUtil.crc32AsInt(""hahhha2"")).isEqualTo(1136161693);

		assertThat(HashUtil.crc32AsLong(""hahhha1"")).isEqualTo(3669041703L);
		assertThat(HashUtil.crc32AsLong(""hahhha1"".getBytes())).isEqualTo(3669041703L);
		assertThat(HashUtil.crc32AsLong(""hahhha2"")).isEqualTo(1136161693L);
	}"
org.springside.modules.utils.text.HashUtilTest,void murmurhash(),,,"@Test
	public void murmurhash() {
		assertThat(HashUtil.murmur32AsInt(""hahhha1"")).isEqualTo(-1920794701);
		assertThat(HashUtil.murmur32AsInt(""hahhha1"".getBytes())).isEqualTo(-1920794701);
		assertThat(HashUtil.murmur32AsInt(""hahhha2"")).isEqualTo(2065789419);
		assertThat(HashUtil.murmur32AsInt(""hahhha3"")).isEqualTo(-293065542);
		assertThat(HashUtil.murmur32AsInt(""hahhha4"")).isEqualTo(-2003559207);
		assertThat(HashUtil.murmur32AsInt(""hahhha5"")).isEqualTo(-3887993);
		assertThat(HashUtil.murmur32AsInt(""hahhha6"")).isEqualTo(-446760132);
		
		assertThat(HashUtil.murmur128AsLong(""hahhha6"")).isEqualTo(-5203515929515563680L);
		assertThat(HashUtil.murmur128AsLong(""hahhha6"".getBytes(Charsets.UTF_8))).isEqualTo(-5203515929515563680L);

	}"
org.springside.modules.utils.text.MoreStringUtilTest,void split(),,,"@Test
	public void split() {

		List<String> result = MoreStringUtil.split(""192.168.0.1"", '.', 4);
		assertThat(result).hasSize(4).containsSequence(""192"", ""168"", ""0"", ""1"");

		result = MoreStringUtil.split(""192.168..1"", '.', 4);
		assertThat(result).hasSize(3).containsSequence(""192"", ""168"", ""1"");

		result = MoreStringUtil.split(""192.168.0."", '.', 4);
		assertThat(result).hasSize(3).containsSequence(""192"", ""168"", ""0"");

		assertThat(MoreStringUtil.split(null, '.', 4)).isNull();

		assertThat(MoreStringUtil.split("""", '.', 4)).hasSize(0);

	}"
org.springside.modules.utils.text.MoreStringUtilTest,void charMatch(),,,"@Test
	public void charMatch() {
		String str = ""abc"";
		assertThat(MoreStringUtil.startWith(str, 'a')).isTrue();
		assertThat(MoreStringUtil.startWith(str, 'b')).isFalse();
		assertThat(MoreStringUtil.startWith(null, 'b')).isFalse();
		assertThat(MoreStringUtil.startWith("""", 'b')).isFalse();
		
		assertThat(MoreStringUtil.endWith(str, 'c')).isTrue();
		assertThat(MoreStringUtil.endWith(str, 'b')).isFalse();
		assertThat(MoreStringUtil.endWith(null, 'b')).isFalse();
		assertThat(MoreStringUtil.endWith("""", 'b')).isFalse();

		assertThat(MoreStringUtil.replaceFirst(""abbc"", 'b', 'c')).isEqualTo(""acbc"");
		assertThat(MoreStringUtil.replaceFirst(""abcc"", 'c', 'c')).isEqualTo(""abcc"");
		assertThat(MoreStringUtil.replaceFirst("""", 'c', 'c')).isEqualTo("""");
		assertThat(MoreStringUtil.replaceFirst(null, 'c', 'c')).isNull();
		
		assertThat(MoreStringUtil.replaceLast(""abbc"", 'b', 'c')).isEqualTo(""abcc"");
		assertThat(MoreStringUtil.replaceLast(""abcc"", 'c', 'c')).isEqualTo(""abcc"");
		assertThat(MoreStringUtil.replaceLast("""", 'c', 'c')).isEqualTo("""");
		assertThat(MoreStringUtil.replaceLast(null, 'c', 'c')).isNull();

	}"
org.springside.modules.utils.text.MoreStringUtilTest,void utf8EncodedLength(),,,"@Test
	public void utf8EncodedLength() {
		assertThat(MoreStringUtil.utf8EncodedLength(""ab12"")).isEqualTo(4);
		assertThat(MoreStringUtil.utf8EncodedLength(""中文"")).isEqualTo(6);
	}"
org.springside.modules.utils.text.WildcardMatcherTest,void matchString(),,,"@Test
	public void matchString() {
		assertThat(WildcardMatcher.match(""abc"", ""*"")).isTrue();
		assertThat(WildcardMatcher.match(""abc"", ""*c"")).isTrue();
		assertThat(WildcardMatcher.match(""abc"", ""a*"")).isTrue();
		assertThat(WildcardMatcher.match(""abc"", ""a*c"")).isTrue();

		assertThat(WildcardMatcher.match(""abc"", ""a?c"")).isTrue();
		assertThat(WildcardMatcher.match(""abcd"", ""a?c?"")).isTrue();
		assertThat(WildcardMatcher.match(""abcd"", ""a??d"")).isTrue();

		assertThat(WildcardMatcher.match(""abcde"", ""a*d?"")).isTrue();

		assertThat(WildcardMatcher.match(""abcde"", ""a*d"")).isFalse();
		assertThat(WildcardMatcher.match(""abcde"", ""a*x"")).isFalse();
		assertThat(WildcardMatcher.match(""abcde"", ""a*df"")).isFalse();

		assertThat(WildcardMatcher.match(""abcde"", ""?abcd"")).isFalse();

		assertThat(WildcardMatcher.match(""ab\\\\*cde"", ""ab\\\\*c*"")).isTrue();
		assertThat(WildcardMatcher.match(""ab\\\\*cde"", ""ab\\\\*?de"")).isTrue();

		// matchOne
		assertThat(WildcardMatcher.matchOne(""abcde"", new String[] { ""a*d?"", ""abde?"" })).isEqualTo(0);
		assertThat(WildcardMatcher.matchOne(""abcde"", new String[] { ""?abcd"", ""a*d?"" })).isEqualTo(1);
		assertThat(WildcardMatcher.matchOne(""abcde"", new String[] { ""?abcd"", ""xyz*"" })).isEqualTo(-1);
	}"
org.springside.modules.utils.text.WildcardMatcherTest,void matchPath(),,,"@Test
	public void matchPath() {
		assertThat(WildcardMatcher.matchPath(""/a/b/dd"", ""**"")).isTrue();

		assertThat(WildcardMatcher.matchPath(""/a/b/dd"", ""**/dd"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""/a/b/c/dd"", ""/a/**/dd"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""/a/b/dd"", ""/a/*/dd"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""/a/b/dd"", ""/a/*/d?"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""/a/b/ddxxa"", ""/a/*/dd*"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""/a/b/ddxxa"", ""/a/?/dd*"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""a/b/ddxxa"", ""a/?/dd*"")).isTrue();
		assertThat(WildcardMatcher.matchPath(""a/b/dd"", ""**/dd"")).isTrue();

		assertThat(WildcardMatcher.matchPath(""/a/b/c/dd"", ""/a/*/dd"")).isFalse();

		// matchOne
		assertThat(WildcardMatcher.matchPathOne(""/a/b/c/dd"", new String[] { ""/a/*/dd"", ""**/dd"" })).isEqualTo(1);
		assertThat(WildcardMatcher.matchPathOne(""/a/b/c/dd"", new String[] { ""/a/**/dd"", ""**/dd"" })).isEqualTo(0);
		assertThat(WildcardMatcher.matchPathOne(""/a/b/c/dd"", new String[] { ""/b/d"", ""/a/c/*"" })).isEqualTo(-1);

	}"
org.springside.modules.utils.text.TextValidatorTest,void isMobileSimple(),,,"@Test
	public void isMobileSimple() {
		assertThat(TextValidator.isMobileSimple(null)).isFalse();
		assertThat(TextValidator.isMobileSimple("""")).isFalse();
		assertThat(TextValidator.isMobileSimple(""1234a"")).isFalse();
		assertThat(TextValidator.isMobileSimple(""1234561"")).isFalse();
		assertThat(TextValidator.isMobileSimple(""11170998762"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isMobileExact(),,,"@Test
	public void isMobileExact() {
		assertThat(TextValidator.isMobileExact(""1234a"")).isFalse();
		assertThat(TextValidator.isMobileExact(""11170998762"")).isFalse();
		assertThat(TextValidator.isMobileExact(""13970998762"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isTel(),,,"@Test
	public void isTel() {
		// 含字母
		assertThat(TextValidator.isTel(""8802973a"")).isFalse();
		// 太长
		assertThat(TextValidator.isTel(""8908222222"")).isFalse();
		// 太短
		assertThat(TextValidator.isTel(""89081"")).isFalse();

		assertThat(TextValidator.isTel(""89019739"")).isTrue();
		assertThat(TextValidator.isTel(""020-89019739"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isIdCard(),,,"@Test
	public void isIdCard() {
		// 含字母
		assertThat(TextValidator.isIdCard(""440101198987754ab"")).isFalse();
		// 月份不对
		assertThat(TextValidator.isIdCard(""440101198987754122"")).isFalse();
		// 日期不对
		assertThat(TextValidator.isIdCard(""440101891232451"")).isFalse();

		// 18位正确
		assertThat(TextValidator.isIdCard(""440101198909204518"")).isTrue();
		// 15位正确
		assertThat(TextValidator.isIdCard(""440101891231451"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isEmail(),,,"@Test
	public void isEmail() {
		assertThat(TextValidator.isEmail(""abc"")).isFalse();
		assertThat(TextValidator.isEmail(""abc@a"")).isFalse();
		assertThat(TextValidator.isEmail(""中文@a.com"")).isFalse();

		assertThat(TextValidator.isEmail(""abc@abc.com"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isUrl(),,,"@Test
	public void isUrl() {
		assertThat(TextValidator.isUrl(""abc.com"")).isFalse();
		assertThat(TextValidator.isUrl(""http://abc.c om"")).isFalse();
		assertThat(TextValidator.isUrl(""http2://abc.com"")).isFalse();

		assertThat(TextValidator.isUrl(""http://abc.com"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isDate(),,,"@Test
	public void isDate() {
		assertThat(TextValidator.isDate(""2011-02-29"")).isFalse();
		assertThat(TextValidator.isDate(""201a-02-30"")).isFalse();
		assertThat(TextValidator.isDate(""2011-0211"")).isFalse();

		assertThat(TextValidator.isDate(""2011-03-11"")).isTrue();
		assertThat(TextValidator.isDate(""2012-02-29"")).isTrue();
	}"
org.springside.modules.utils.text.TextValidatorTest,void isIp(),,,"@Test
	public void isIp() {
		assertThat(TextValidator.isIp(""192.168.0.300"")).isFalse();
		assertThat(TextValidator.isIp(""192.168.300.1"")).isFalse();
		assertThat(TextValidator.isIp(""192.168.300"")).isFalse();
		assertThat(TextValidator.isIp(""192.168.A3.1"")).isFalse();

		assertThat(TextValidator.isIp(""192.168.0.1"")).isTrue();
	}"
org.springside.modules.utils.log.ThrottledSlf4jLoggerTest,void test(),,,"@Test
	public void test() {
		try {
			DummyClock clock = ClockUtil.useDummyClock();
			Logger realLogger = LoggerFactory.getLogger(ThrottledSlf4jLoggerTest.class);
			LogbackListAppender appender = LogbackListAppender.create(ThrottledSlf4jLoggerTest.class);
			// 间隔10毫秒
			ThrottledSlf4jLogger logger = new ThrottledSlf4jLogger(realLogger, 10, TimeUnit.MILLISECONDS);

			logger.warn(""haha"");
			assertThat(appender.getLogsCount()).isEqualTo(1);

			// still 1
			logger.warn(""haha {}"", 1);
			assertThat(appender.getLogsCount()).isEqualTo(1);

			// still 1
			logger.error(""haha {}"", 1);
			assertThat(appender.getLogsCount()).isEqualTo(1);
			// still 1
			clock.increaseTime(5);
			logger.error(""haha, {} {} {}"", 1, 2, 3);
			assertThat(appender.getLogsCount()).isEqualTo(1);

			// 10ms pass
			clock.increaseTime(5);
			logger.warn(""haha"");
			assertThat(appender.getLogsCount()).isEqualTo(2);

			// still 2
			logger.warn(""haha {} {} {}"", 1, 2, 3);
			assertThat(appender.getLogsCount()).isEqualTo(2);

			// still 2
			clock.increaseTime(7);
			logger.warn(""haha"");
			assertThat(appender.getLogsCount()).isEqualTo(2);

		} finally {
			ClockUtil.useDefaultClock();
		}

	}"
org.springside.modules.utils.net.NetUtilTest,void localhost(),,,"@Test
	public void localhost() {
		assertThat(NetUtil.getLocalHost()).isNotEqualTo(""127.0.0.1"");
		assertThat(NetUtil.getLocalAddress().getHostAddress()).isNotEqualTo(""127.0.0.1"");
	}"
org.springside.modules.utils.net.NetUtilTest,void portDetect(),,,"@Test
	public void portDetect() throws UnknownHostException, IOException {
		int port = NetUtil.findRandomAvailablePort(20000, 20100);
		assertThat(port).isBetween(20000, 20100);
		System.out.println(""random port:"" + port);

		assertThat(NetUtil.isPortAvailable(port)).isTrue();

		int port2 = NetUtil.findAvailablePortFrom(port);
		assertThat(port2).isEqualTo(port);

		int port3 = NetUtil.findRandomAvailablePort();

		assertThat(port3).isBetween(NetUtil.PORT_RANGE_MIN, NetUtil.PORT_RANGE_MAX);
		System.out.println(""random port:"" + port3);

		// 尝试占住一个端口
		ServerSocket serverSocket = null;
		try {
			serverSocket = ServerSocketFactory.getDefault().createServerSocket(port, 1,
					InetAddress.getByName(""localhost""));

			assertThat(NetUtil.isPortAvailable(port)).isFalse();

			int port4 = NetUtil.findAvailablePortFrom(port);
			assertThat(port4).isEqualTo(port + 1);

			try {
				int port5 = NetUtil.findRandomAvailablePort(port, port);
				fail(""should fail before"");
			} catch (Throwable t) {
				assertThat(t).isInstanceOf(IllegalStateException.class);
			}

		} finally {
			IOUtil.close(serverSocket);
		}

	}"
org.springside.modules.utils.net.IPUtilTest,void stringAndInt(),,,"@Test
	public void stringAndInt() {

		assertThat(IPUtil.ipv4StringToInt(""192.168.0.1"")).isEqualTo(-1062731775);
		assertThat(IPUtil.ipv4StringToInt(""192.168.0.2"")).isEqualTo(-1062731774);

		assertThat(IPUtil.intToIpv4String(-1062731775)).isEqualTo(""192.168.0.1"");
		assertThat(IPUtil.intToIpv4String(-1062731774)).isEqualTo(""192.168.0.2"");
	}"
org.springside.modules.utils.net.IPUtilTest,void inetAddress(),,,"@Test
	public void inetAddress() {

		assertThat(IPUtil.fromInt(-1062731775).getHostAddress()).isEqualTo(""192.168.0.1"");
		assertThat(IPUtil.fromInt(-1062731774).getHostAddress()).isEqualTo(""192.168.0.2"");

		assertThat(IPUtil.fromIpString(""192.168.0.1"").getHostAddress()).isEqualTo(""192.168.0.1"");
		assertThat(IPUtil.fromIpString(""192.168.0.2"").getHostAddress()).isEqualTo(""192.168.0.2"");
		assertThat(IPUtil.fromIpv4String(""192.168.0.1"").getHostAddress()).isEqualTo(""192.168.0.1"");
		assertThat(IPUtil.fromIpv4String(""192.168.0.2"").getHostAddress()).isEqualTo(""192.168.0.2"");

		assertThat(IPUtil.toInt(IPUtil.fromIpString(""192.168.0.1""))).isEqualTo(-1062731775);
	}"
org.springside.modules.utils.mapper.XmlMapperTest,void objectToXml(),,,"@Test
	public void objectToXml() {
		User user = new User();
		user.setId(1L);
		user.setName(""calvin"");

		user.getInterests().add(""movie"");
		user.getInterests().add(""sports"");

		String xml = XmlMapper.toXml(user, ""UTF-8"");
		System.out.println(""Jaxb Object to Xml result:\n"" + xml);
		assertXmlByDom4j(xml);
	}"
org.springside.modules.utils.mapper.XmlMapperTest,void xmlToObject(),,,"@Test
	public void xmlToObject() {
		String xml = generateXmlByDom4j();
		User user = XmlMapper.fromXml(xml, User.class);

		System.out.println(""Jaxb Xml to Object result:\n"" + user);

		assertThat(user.getId()).isEqualTo(1L);
		assertThat(user.getInterests()).containsOnly(""movie"", ""sports"");
	}"
org.springside.modules.utils.mapper.XmlMapperTest,void toXmlWithListAsRoot(),"/**
	 * 测试以List对象作为根节点时的XML输出
	 */",,"@Test
	public void toXmlWithListAsRoot() {
		User user1 = new User();
		user1.setId(1L);
		user1.setName(""calvin"");

		User user2 = new User();
		user2.setId(2L);
		user2.setName(""kate"");

		List<User> userList = Lists.newArrayList(user1, user2);

		String xml = XmlMapper.toXml(userList, ""userList"", User.class, ""UTF-8"");
		System.out.println(""Jaxb Object List to Xml result:\n"" + xml);
	}"
