focal_method,test_prefix,docstring
"    public synchronized int activeThreadCount() {
        if (server != null) {
            return server.activeThreadCount();
        }
        return 0;
    }","  public void test1535()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABrm5&%"", ""8PDABrm5&%"", false);
      Service service3 = service2.threadPool(1799);
      Service service4 = service3.staticFileLocation(""; Secure"");
      int int0 = service4.activeThreadCount();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * @return The approximate number of currently active threads in the embedded Jetty server
     */"
"    public synchronized int activeThreadCount() {
        if (server != null) {
            return server.activeThreadCount();
        }
        return 0;
    }","  public void test1536()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABrm5&%"", ""8PDABrm5&%"", false);
      Service service3 = service2.threadPool(1799);
      Service service4 = service3.staticFileLocation(""; Secure"");
      int int0 = service4.activeThreadCount();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * @return The approximate number of currently active threads in the embedded Jetty server
     */"
"    public synchronized int activeThreadCount() {
        if (server != null) {
            return server.activeThreadCount();
        }
        return 0;
    }","  public void test1537()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABrm5&%"", ""8PDABrm5&%"", false);
      Service service3 = service2.threadPool(1799);
      Service service4 = service3.staticFileLocation(""; Secure"");
      int int0 = service4.activeThreadCount();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * @return The approximate number of currently active threads in the embedded Jetty server
     */"
"    public synchronized int activeThreadCount() {
        if (server != null) {
            return server.activeThreadCount();
        }
        return 0;
    }","  public void test1538()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABrm5&%"", ""8PDABrm5&%"", false);
      Service service3 = service2.threadPool(1799);
      Service service4 = service3.staticFileLocation(""; Secure"");
      int int0 = service4.activeThreadCount();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * @return The approximate number of currently active threads in the embedded Jetty server
     */"
"    public static Service ignite() {
        return new Service();
    }","  public void test1539()  throws Throwable  {
      Service service0 = Service.ignite();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Creates a new Service (a Spark instance). This should be used instead of the static API if the user wants
     * multiple services in one process.
     *
     * @return the newly created object
     */"
"    public static Service ignite() {
        return new Service();
    }","  public void test1540()  throws Throwable  {
      Service service0 = Service.ignite();
      assertNotNull(service0);
}","/**
     * Creates a new Service (a Spark instance). This should be used instead of the static API if the user wants
     * multiple services in one process.
     *
     * @return the newly created object
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1541()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      assertSame(service0, service1);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1542()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      assertSame(service1, service0);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1543()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1544()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1545()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      assertNotNull(service1);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1546()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service0, service2);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1547()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service0, service1);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1548()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service1, service0);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1549()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service1, service2);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1550()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service2, service0);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1551()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertSame(service2, service1);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1552()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1553()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1554()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1555()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      assertNotNull(service2);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized void init() {
        if (!initialized) {

            initializeRouteMatcher();

            if (!isRunningFromServlet()) {
                new Thread(() -> {
                  try {
                    EmbeddedServers.initialize();

                    if (embeddedServerIdentifier == null) {
                        embeddedServerIdentifier = EmbeddedServers.defaultIdentifier();
                    }

                    server = EmbeddedServers.create(embeddedServerIdentifier,
                                                    routes,
                                                    exceptionMapper,
                                                    staticFilesConfiguration,
                                                    hasMultipleHandlers());

                    server.configureWebSockets(webSocketHandlers, webSocketIdleTimeoutMillis);

                    port = server.ignite(
                            ipAddress,
                            port,
                            sslStores,
                            maxThreads,
                            minThreads,
                            threadIdleTimeoutMillis);
                  } catch (Exception e) {
                    initExceptionHandler.accept(e);
                  }
                    try {
                        initLatch.countDown();
                        server.join();
                    } catch (InterruptedException e) {
                        LOG.error(""server interrupted"", e);
                        Thread.currentThread().interrupt();
                    }
                }).start();
            }
            initialized = true;
        }
    }","  public void test1556()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      service0.init();
      assertSame(service0, service2);
}",
"    public synchronized void init() {
        if (!initialized) {

            initializeRouteMatcher();

            if (!isRunningFromServlet()) {
                new Thread(() -> {
                  try {
                    EmbeddedServers.initialize();

                    if (embeddedServerIdentifier == null) {
                        embeddedServerIdentifier = EmbeddedServers.defaultIdentifier();
                    }

                    server = EmbeddedServers.create(embeddedServerIdentifier,
                                                    routes,
                                                    exceptionMapper,
                                                    staticFilesConfiguration,
                                                    hasMultipleHandlers());

                    server.configureWebSockets(webSocketHandlers, webSocketIdleTimeoutMillis);

                    port = server.ignite(
                            ipAddress,
                            port,
                            sslStores,
                            maxThreads,
                            minThreads,
                            threadIdleTimeoutMillis);
                  } catch (Exception e) {
                    initExceptionHandler.accept(e);
                  }
                    try {
                        initLatch.countDown();
                        server.join();
                    } catch (InterruptedException e) {
                        LOG.error(""server interrupted"", e);
                        Thread.currentThread().interrupt();
                    }
                }).start();
            }
            initialized = true;
        }
    }","  public void test1557()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      service0.init();
      assertSame(service0, service1);
}",
"    public synchronized void init() {
        if (!initialized) {

            initializeRouteMatcher();

            if (!isRunningFromServlet()) {
                new Thread(() -> {
                  try {
                    EmbeddedServers.initialize();

                    if (embeddedServerIdentifier == null) {
                        embeddedServerIdentifier = EmbeddedServers.defaultIdentifier();
                    }

                    server = EmbeddedServers.create(embeddedServerIdentifier,
                                                    routes,
                                                    exceptionMapper,
                                                    staticFilesConfiguration,
                                                    hasMultipleHandlers());

                    server.configureWebSockets(webSocketHandlers, webSocketIdleTimeoutMillis);

                    port = server.ignite(
                            ipAddress,
                            port,
                            sslStores,
                            maxThreads,
                            minThreads,
                            threadIdleTimeoutMillis);
                  } catch (Exception e) {
                    initExceptionHandler.accept(e);
                  }
                    try {
                        initLatch.countDown();
                        server.join();
                    } catch (InterruptedException e) {
                        LOG.error(""server interrupted"", e);
                        Thread.currentThread().interrupt();
                    }
                }).start();
            }
            initialized = true;
        }
    }","  public void test1558()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(3936, 3936, 851);
      String string0 = ""cl,D:#`]|A_"";
      Service service2 = service1.secure(""!'"", ""!'"", ""!'"", ""cl,D:#`]|A_"", true);
      service0.init();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}",
"    public static Service ignite() {
        return new Service();
    }","  public void test1559()  throws Throwable  {
      Service service0 = Service.ignite();
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Creates a new Service (a Spark instance). This should be used instead of the static API if the user wants
     * multiple services in one process.
     *
     * @return the newly created object
     */"
"    public static Service ignite() {
        return new Service();
    }","  public void test1560()  throws Throwable  {
      Service service0 = Service.ignite();
      assertNotNull(service0);
}","/**
     * Creates a new Service (a Spark instance). This should be used instead of the static API if the user wants
     * multiple services in one process.
     *
     * @return the newly created object
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1561()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      assertSame(service0, service1);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1562()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      assertSame(service1, service0);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1563()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1564()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      assertEquals(4567, Service.SPARK_DEFAULT_PORT);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service threadPool(int maxThreads) {
        return threadPool(maxThreads, -1, -1);
    }","  public void test1565()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      assertNotNull(service1);
}","/**
     * Configures the embedded web server's thread pool.
     *
     * @param maxThreads max nbr of threads.
     * @return the object with the embedded web server's thread pool configured
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1566()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service0, service1);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1567()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service0, service2);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1568()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service1, service0);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1569()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service1, service2);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1570()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service2, service0);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
"    public synchronized Service secure(String keystoreFile,
                                       String keystorePassword,
                                       String truststoreFile,
                                       String truststorePassword) {
        return secure(keystoreFile, keystorePassword, null, truststoreFile, truststorePassword, false);
    }","  public void test1571()  throws Throwable  {
      Service service0 = Service.ignite();
      Service service1 = service0.threadPool(1799, 1799, 1799);
      Service service2 = service1.secure(""This must be done before route mapping has begun"", ""; Secure"", ""This must be done before route mapping has begun"", ""8PDABr\""5&%"", ""8PDABr\""5&%"", false);
      assertSame(service2, service1);
}","/**
     * Set the connection to be secure, using the specified keystore and
     * truststore. This has to be called before any route mapping is done. You
     * have to supply a keystore file, truststore file is optional (keystore
     * will be reused). By default, client certificates are not checked.
     * This method is only relevant when using embedded Jetty servers. It should
     * not be used if you are using Servlets, where you will need to secure the
     * connection in the servlet container
     *
     * @param keystoreFile       The keystore file location as string
     * @param keystorePassword   the password for the keystore
     * @param truststoreFile     the truststore file location as string, leave null to reuse
     *                           keystore
     * @param truststorePassword the trust store password
     * @return the object with connection set to be secure
     */"
