classname,method,docstring,annotations,method_definition
org.apache.commons.vfs2.FileIteratorTest,void setUpClass(),"/**
     * Creates a RAM FS.
     *
     * @throws Exception
     */",,"@BeforeClass
    public static void setUpClass() throws Exception {
        BaseFolder = VFS.getManager().resolveFile(""ram://"" + FileIteratorTest.class.getName());
        BaseFolder.deleteAll();
        BaseFolder.resolveFile(""a.htm"").createFile();
        BaseFolder.resolveFile(""a.html"").createFile();
        BaseFolder.resolveFile(""a.xhtml"").createFile();
        BaseFolder.resolveFile(""b.htm"").createFile();
        BaseFolder.resolveFile(""b.html"").createFile();
        BaseFolder.resolveFile(""b.xhtml"").createFile();
        BaseFolder.resolveFile(""c.htm"").createFile();
        BaseFolder.resolveFile(""c.html"").createFile();
        BaseFolder.resolveFile(""c.xhtml"").createFile();
        BaseFolder.resolveFile(""subdir1"").createFolder();
        BaseFolder.resolveFile(""subdir1/subfile1.txt"").createFile();
        BaseFolder.resolveFile(""subdir2"").createFolder();
        BaseFolder.resolveFile(""subdir2/subfile1.txt"").createFile();
    }"
org.apache.commons.vfs2.FileIteratorTest,void tearDownClass(),"/**
     * Deletes RAM FS files.
     *
     * @throws Exception
     */",,"@AfterClass
    public static void tearDownClass() throws Exception {
        if (BaseFolder != null) {
            BaseFolder.deleteAll();
        }
    }"
org.apache.commons.vfs2.FileIteratorTest,void testIterator(),,,"@Test
    public void testIterator() throws FileSystemException {
        final FileObject[] findFiles = BaseFolder.findFiles(Selectors.SELECT_ALL);
        Assert.assertEquals(FileCount, findFiles.length);
        final FileObject[] listFiles = BaseFolder.getChildren();
        Assert.assertTrue(FileCount > listFiles.length);
        int i = 0;
        for (final FileObject actualFile : BaseFolder) {
            final FileObject expectedFile = findFiles[i];
            Assert.assertEquals(expectedFile, actualFile);
            i++;
        }
        final Iterator<FileObject> iter = BaseFolder.iterator();
        i = 0;
        while (iter.hasNext()) {
            final FileObject expectedFile = findFiles[i];
            Assert.assertEquals(expectedFile, iter.next());
            i++;
        }
    }"
org.apache.commons.vfs2.VerifyingFileSelector,finish(),"/**
     * Asserts that the selector has seen all the files.
     *
     * @return The files in the order they where visited.
     */",,"public List<FileObject> finish() {
        assertEquals(0, children.size());
        return files;
    }"
org.apache.commons.vfs2.VerifyingFileSelector,getChild(final String baseName),"/**
     * Finds a child of the current folder.
     */",,"private FileInfo getChild(final String baseName) {
        if (currentFolderInfo == null) {
            assertEquals(rootFile.baseName, baseName);
            return rootFile;
        }
        final FileInfo child = currentFolderInfo.children.get(baseName);
        assertNotNull(""Could not locate child "" + baseName, child);
        return child;
    }"
org.apache.commons.vfs2.VerifyingFileSelector,includeFile(final FileSelectInfo fileInfo),"/**
     * Determines if a file or folder should be selected.
     */",,"@Override
    public boolean includeFile(final FileSelectInfo fileInfo) throws FileSystemException {
        final FileObject file = fileInfo.getFile();
        if (file == currentFolder) {
            // Pop current folder
            assertEquals(0, children.size());
            currentFolder = currentFolder.getParent();
            currentFolderInfo = currentFolderInfo.getParent();
            children = stack.remove(0);
        }

        final String baseName = file.getName().getBaseName();

        final FileInfo childInfo = getChild(baseName);
        assertSame(childInfo.type, file.getType());

        final boolean isChild = children.remove(baseName);
        assertTrue(isChild);

        files.add(file);
        return true;
    }"
org.apache.commons.vfs2.VerifyingFileSelector,traverseDescendents(final FileSelectInfo fileInfo),"/**
     * Determines whether a folder should be traversed.
     */",,"@Override
    public boolean traverseDescendents(final FileSelectInfo fileInfo) throws FileSystemException {
        // Check that the given file is a folder
        final FileObject folder = FileObjectUtils.getAbstractFileObject(fileInfo.getFile());
        assertSame(FileType.FOLDER, folder.getType());
        assertTrue(folder.isFolder());

        // Locate the info for the folder
        final String baseName = folder.getName().getBaseName();
        if (currentFolder == null) {
            assertEquals(rootFile.baseName, baseName);
            currentFolderInfo = rootFile;
        } else {
            final AbstractFileObject parent = FileObjectUtils.getAbstractFileObject(folder.getParent());
            assertSame(currentFolder, parent);

            // Locate the info for the child, and make sure it is folder
            currentFolderInfo = getChild(baseName);
            assertSame(FileType.FOLDER, currentFolderInfo.type);
        }

        // Push the folder
        stack.add(0, children);
        children = new HashSet<>(currentFolderInfo.children.keySet());
        currentFolder = folder;

        return true;
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,getBaseFolder(),,,"static FileObject getBaseFolder() {
        return BaseFolder;
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void setUpClass(),"/**
     * Creates a RAM FS.
     *
     * @throws Exception
     */",,"@BeforeClass
    public static void setUpClass() throws Exception {
        BaseFolder = VFS.getManager().resolveFile(""ram://"" + PatternFileSelectorTest.class.getName());
        BaseFolder.deleteAll();
        BaseFolder.createFolder();
        BaseFolder.resolveFile(""aa.htm"").createFile();
        BaseFolder.resolveFile(""aa.html"").createFile();
        BaseFolder.resolveFile(""aa.xhtml"").createFile();
        BaseFolder.resolveFile(""b.htm"").createFile();
        BaseFolder.resolveFile(""b.html"").createFile();
        BaseFolder.resolveFile(""b.xhtml"").createFile();
        BaseFolder.resolveFile(""c.htm"").createFile();
        BaseFolder.resolveFile(""c.html"").createFile();
        BaseFolder.resolveFile(""c.xhtml"").createFile();
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void tearDownClass(),"/**
     * Deletes RAM FS files.
     *
     * @throws Exception
     */",,"@AfterClass
    public static void tearDownClass() throws Exception {
        if (BaseFolder != null) {
            BaseFolder.deleteAll();
        }
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void testFileExtensions(),"/**
     * Tests a one extension selector.
     *
     * @throws Exception
     */",,"@Test
    public void testFileExtensions() throws Exception {
        final FileObject[] foArray = BaseFolder.findFiles(Selectors.SELECT_FILES);
        Assert.assertTrue(foArray.length > 0);
        final String regExPrefix = "".*\\."";
        // gather file extensions.
        final Set<String> extensionSet = new HashSet<>();
        for (final FileObject fo : foArray) {
            extensionSet.add(regExPrefix + fo.getName().getExtension());
        }
        final String message = String.format(""Extensions: %s; files: %s"", extensionSet.toString(),
                Arrays.asList(foArray).toString());
        assertEquals(message, ExtensionCount, extensionSet.size());
        // check each extension
        for (final String extension : extensionSet) {
            final FileSelector selector = new PatternFileSelector(extension);
            final FileObject[] list = BaseFolder.findFiles(selector);
            assertEquals(FilesPerExtensionCount, list.length);
        }
        // check each file against itself
        for (final FileObject fo : foArray) {
            final FileSelector selector = new PatternFileSelector(regExPrefix + fo.getName().getExtension());
            final FileObject[] list = BaseFolder.findFiles(selector);
            assertEquals(FilesPerExtensionCount, list.length);
        }
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void testMatchAll(),"/**
     * Tests matching all
     *
     * @throws Exception
     */",,"@Test
    public void testMatchAll() throws Exception {
        final FileObject[] list = BaseFolder.findFiles(new PatternFileSelector("".*""));
        assertEquals(EntryCount, list.length);
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void testMatchPartial(),"/**
     * Tests matching partial file names
     *
     * @throws Exception
     */",,"@Test
    public void testMatchPartial() throws Exception {
        final FileObject[] list = BaseFolder.findFiles(new PatternFileSelector("".*a.htm""));
        assertEquals(1, list.length);
        assertEquals(""aa.htm"", list[0].getName().getBaseName());
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void testMatchPartialDelimited(),"/**
     * Tests matching partial file names with delimiter
     *
     * @throws Exception
     */",,"@Test
    public void testMatchPartialDelimited() throws Exception {
        final FileObject[] list = BaseFolder.findFiles(new PatternFileSelector(""^.*\\/b.htm$""));
        assertEquals(1, list.length);
        assertEquals(""b.htm"", list[0].getName().getBaseName());
    }"
org.apache.commons.vfs2.PatternFileSelectorTest,void testNullString(),"/**
     * Tests a null selector.
     *
     * @throws Exception
     */",@Test(expected = NullPointerException.class),"@Test(expected = NullPointerException.class)
    public void testNullString() throws Exception {
        // Yep, this will blow up.
        new PatternFileSelector((String) null);
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,"void assertSameMessage(final String code, final Object param, final Throwable throwable)","/**
     * Asserts that an exception contains the expected message.
     */",,"public static void assertSameMessage(final String code, final Object param, final Throwable throwable) {
        assertSameMessage(code, new Object[] { param }, throwable);
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,"void assertSameMessage(final String code, final Object[] params, final Throwable throwable)","/**
     * Asserts that an exception contains the expected message.
     */",,"private static void assertSameMessage(final String code, final Object[] params, final Throwable throwable) {
        Object[] parmArray = params;
        if (throwable instanceof FileSystemException) {
            final FileSystemException fse = (FileSystemException) throwable;

            // Compare message code and params
            assertEquals(code, fse.getCode());
            assertEquals(params.length, fse.getInfo().length);
            parmArray = new Object[params.length];
            for (int i = 0; i < params.length; i++) {
                String value = String.valueOf(params[i]);
                // mask passwords (VFS-169)
                final Matcher urlMatcher = URL_PATTERN.matcher(value);
                if (urlMatcher.find()) {
                    final Matcher pwdMatcher = PASSWORD_PATTERN.matcher(value);
                    value = pwdMatcher.replaceFirst("":***@"");
                }
                assertEquals(value, fse.getInfo()[i]);
                parmArray[i] = value;
            }
        }

        // Compare formatted message
        final String message = Messages.getString(code, parmArray);
        assertEquals(message, throwable.getMessage());
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,"equals(final Object o1, final Object o2)","/**
     * Compares 2 objects for equality, nulls are equal. Used by the test classes' equals() methods.
     */",,"public static boolean equals(final Object o1, final Object o2) {
        if (o1 == null && o2 == null) {
            return true;
        }
        if (o1 == null || o2 == null) {
            return false;
        }
        return o1.equals(o2);
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getCanonicalFile(final File file),"/**
     * Makes a file canonical
     */",,"public static File getCanonicalFile(final File file) {
        try {
            return file.getCanonicalFile();
        } catch (final IOException e) {
            return file.getAbsoluteFile();
        }
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getResourceTestDirectory(),,,"public static String getResourceTestDirectory() {
        return System.getProperty(""test.basedir.res"", ""test-data"");
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getTestDirectory(),"/**
     * Returns the test directory as a String.
     * <p>
     * {@link #getTestDirectoryFile()} should be preferred.
     *
     * @return the test directory as a String
     */",,"public static String getTestDirectory() {
        return System.getProperty(""test.basedir"", ""target/test-classes/test-data"");
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getTestDirectory(final String name),"/**
     * Locates a test directory, creating it if it does not exist.
     *
     * @param name path of the directory, relative to this test's base directory.
     */",,"public static File getTestDirectory(final String name) {
        File file = new File(getTestDirectoryFile(), name);
        file = getCanonicalFile(file);
        assertTrue(""Test directory \"""" + file + ""\"" does not exist or is not a directory."",file.isDirectory()|| file.mkdirs());
        return file;
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getTestDirectoryFile(),"/**
     * Locates the base directory for this test.
     */",,"public static File getTestDirectoryFile() {
        if (baseDir == null) {
            final String baseDirProp = getTestDirectory();
            // the directory maybe expressed as URI in certain environments
            if (baseDirProp.startsWith(""file://"")) {
                try {
                    baseDir = getCanonicalFile(new File(new URI(baseDirProp)));
                } catch (final URISyntaxException e) {
                    baseDir = getCanonicalFile(new File(baseDirProp));
                }
            } else {
                baseDir = getCanonicalFile(new File(baseDirProp));
            }
        }
        return baseDir;
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,getTestResource(final String name),"/**
     * Locates a test resource, and asserts that the resource exists
     *
     * @param name path of the resource, relative to this test's base directory.
     */",,"public static File getTestResource(final String name) {
        return getTestResource(name, true);
    }"
org.apache.commons.vfs2.AbstractVfsTestCase,"getTestResource(final String name, final boolean mustExist)","/**
     * Locates a test resource.
     *
     * @param name path of the resource, relative to this test's base directory.
     */",,"public static File getTestResource(final String name, final boolean mustExist) {
        File file = new File(getTestDirectoryFile(), name);
        file = getCanonicalFile(file);
        if (mustExist) {
            assertTrue(""Test file \"""" + file + ""\"" does not exist."", file.exists());
        } else {
            assertFalse(""Test file \"""" + file + ""\"" should not exist."", file.exists());
        }

        return file;
    }"
org.apache.commons.vfs2.UserAuthenticationDataTestCase,void testCharacterBasedData(),,,"@Test
    public void testCharacterBasedData() {
        final UserAuthenticationData data = new UserAuthenticationData();
        final char[] array = ""PMC"".toCharArray();
        data.setData(UserAuthenticationData.USERNAME, array);
        data.setData(UserAuthenticationData.DOMAIN, ""Apache"".toCharArray());
        assertSame(array, data.getData(UserAuthenticationData.USERNAME));
        assertArrayEquals(""Apache"".toCharArray(), data.getData(UserAuthenticationData.DOMAIN));
        data.setData(UserAuthenticationData.DOMAIN, ""Apache Commons"".toCharArray());
        assertArrayEquals(""Apache Commons"".toCharArray(), data.getData(UserAuthenticationData.DOMAIN));
        assertNull(data.getData(UserAuthenticationData.PASSWORD));

        data.cleanup();
        assertNull(data.getData(UserAuthenticationData.USERNAME));
        assertNull(data.getData(UserAuthenticationData.DOMAIN));
        final char[] nulls = { 0, 0, 0 };
        assertArrayEquals(nulls, array);
    }"
org.apache.commons.vfs2.UserAuthenticationDataTestCase,void testCustomType(),,,"@Test
    public void testCustomType() {
        final UserAuthenticationData.Type type = new UserAuthenticationData.Type(""JUNIT"");
        final UserAuthenticationData data = new UserAuthenticationData();
        final char[] array = ""test"".toCharArray();
        data.setData(type, array);
        assertSame(array, data.getData(type));
    }"
org.apache.commons.vfs2.FileTypeSelectorTest,void setUpClass(),"/**
     * Creates a RAM FS.
     *
     * @throws Exception
     */",,"@BeforeClass
    public static void setUpClass() throws Exception {
        BaseFolder = VFS.getManager().resolveFile(""ram://"" + FileTypeSelectorTest.class.getName());
        BaseFolder.resolveFile(""root1.html"").createFile();
        BaseFolder.resolveFile(""root2.html"").createFile();
        BaseFolder.resolveFile(""f1/a.html"").createFile();
        BaseFolder.resolveFile(""f2/b.html"").createFile();
        BaseFolder.resolveFile(""f3/c.html"").createFile();
        BaseFolder.resolveFile(""f4/"").createFolder();
        BaseFolder.resolveFile(""f5/"").createFolder();
        BaseFolder.resolveFile(""f6/f7"").createFolder();
    }"
org.apache.commons.vfs2.FileTypeSelectorTest,void tearDownClass(),"/**
     * Deletes RAM FS files.
     *
     * @throws Exception
     */",,"@AfterClass
    public static void tearDownClass() throws Exception {
        if (BaseFolder != null) {
            BaseFolder.deleteAll();
        }
    }"
org.apache.commons.vfs2.FileTypeSelectorTest,void testFileOrFolders(),,,"@Test
    public void testFileOrFolders() throws Exception {
        final FileSelector selector = new FileTypeSelector(FileType.FILE_OR_FOLDER);
        final FileObject[] foList = BaseFolder.findFiles(selector);
        // Why 0?
        Assert.assertEquals(0, foList.length);
    }"
org.apache.commons.vfs2.FileTypeSelectorTest,void testFiles(),,,"@Test
    public void testFiles() throws Exception {
        final FileSelector selector = new FileTypeSelector(FileType.FILE);
        final FileObject[] foList = BaseFolder.findFiles(selector);
        Assert.assertEquals(5, foList.length);
    }"
org.apache.commons.vfs2.FileTypeSelectorTest,void testFolders(),,,"@Test
    public void testFolders() throws Exception {
        final FileSelector selector = new FileTypeSelector(FileType.FOLDER);
        final FileObject[] foList = BaseFolder.findFiles(selector);
        Assert.assertEquals(8, foList.length);
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void setUpClass(),"/**
     * Creates a RAM FS.
     *
     * @throws Exception
     */",,"@BeforeClass
    public static void setUpClass() throws Exception {
        BaseFolder = VFS.getManager().resolveFile(""ram://"" + FileExtensionSelectorTest.class.getName());
        BaseFolder.deleteAll();
        BaseFolder.createFolder();
        BaseFolder.resolveFile(""a.htm"").createFile();
        BaseFolder.resolveFile(""a.html"").createFile();
        BaseFolder.resolveFile(""a.xhtml"").createFile();
        BaseFolder.resolveFile(""b.htm"").createFile();
        BaseFolder.resolveFile(""b.html"").createFile();
        BaseFolder.resolveFile(""b.xhtml"").createFile();
        BaseFolder.resolveFile(""c.htm"").createFile();
        BaseFolder.resolveFile(""c.html"").createFile();
        BaseFolder.resolveFile(""c.xhtml"").createFile();
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void tearDownClass(),"/**
     * Deletes RAM FS files.
     *
     * @throws Exception
     */",,"@AfterClass
    public static void tearDownClass() throws Exception {
        if (BaseFolder != null) {
            BaseFolder.deleteAll();
        }
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void testEmpty(),"/**
     * Tests an empty selector.
     *
     * @throws Exception
     */",,"@Test
    public void testEmpty() throws Exception {
        final FileSelector selector = new FileExtensionSelector();
        final FileObject[] foList = BaseFolder.findFiles(selector);
        Assert.assertEquals(0, foList.length);
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void testManyExtensions(),"/**
     * Tests many extensions at once.
     *
     * @throws Exception
     */",,"@Test
    public void testManyExtensions() throws Exception {
        final FileObject[] foArray = BaseFolder.findFiles(Selectors.SELECT_FILES);
        Assert.assertTrue(foArray.length > 0);
        // gather file extensions.
        final Set<String> extensionSet = new HashSet<>();
        for (final FileObject fo : foArray) {
            extensionSet.add(fo.getName().getExtension());
        }
        final String message = String.format(""Extensions: %s; files: %s"", extensionSet.toString(),
                Arrays.asList(foArray).toString());
        Assert.assertFalse(message, extensionSet.isEmpty());
        Assert.assertEquals(message, ExtensionCount, extensionSet.size());
        // check all unique extensions
        final FileSelector selector = new FileExtensionSelector(extensionSet);
        final FileObject[] list = BaseFolder.findFiles(selector);
        Assert.assertEquals(FileCount, list.length);
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void testNullCollection(),"/**
     * Tests a null selector.
     *
     * @throws Exception
     */",,"@Test
    public void testNullCollection() throws Exception {
        final FileSelector selector0 = new FileExtensionSelector((Collection<String>) null);
        final FileObject[] foList = BaseFolder.findFiles(selector0);
        Assert.assertEquals(0, foList.length);
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void testNullString(),"/**
     * Tests a null selector.
     *
     * @throws Exception
     */",,"@Test
    public void testNullString() throws Exception {
        final FileSelector selector0 = new FileExtensionSelector((String) null);
        final FileObject[] foList = BaseFolder.findFiles(selector0);
        Assert.assertEquals(0, foList.length);
    }"
org.apache.commons.vfs2.FileExtensionSelectorTest,void testOneExtension(),"/**
     * Tests a one extension selector.
     *
     * @throws Exception
     */",,"@Test
    public void testOneExtension() throws Exception {
        final FileObject[] foArray = BaseFolder.findFiles(Selectors.SELECT_FILES);
        Assert.assertTrue(foArray.length > 0);
        // gather file extensions.
        final Set<String> extensionSet = new HashSet<>();
        for (final FileObject fo : foArray) {
            extensionSet.add(fo.getName().getExtension());
        }
        final String message = String.format(""Extensions: %s; files: %s"", extensionSet.toString(),
                Arrays.asList(foArray).toString());
        Assert.assertEquals(message, ExtensionCount, extensionSet.size());
        // check each extension
        for (final String extension : extensionSet) {
            final FileSelector selector = new FileExtensionSelector(extension);
            final FileObject[] list = BaseFolder.findFiles(selector);
            Assert.assertEquals(FilesPerExtensionCount, list.length);
        }
        // check each file against itself
        for (final FileObject fo : foArray) {
            final FileSelector selector = new FileExtensionSelector(fo.getName().getExtension());
            final FileObject[] list = BaseFolder.findFiles(selector);
            Assert.assertEquals(FilesPerExtensionCount, list.length);
        }
    }"
org.apache.commons.vfs2.ProviderDeleteTests.FileNameSelector,includeFile(final FileSelectInfo fileInfo),,,"@Override
        public boolean includeFile(final FileSelectInfo fileInfo) throws Exception {
            return this.basename.equals(fileInfo.getFile().getName().getBaseName());
        }"
org.apache.commons.vfs2.ProviderDeleteTests.FileNameSelector,traverseDescendents(final FileSelectInfo fileInfo),,,"@Override
        public boolean traverseDescendents(final FileSelectInfo fileInfo) throws Exception {
            return true;
        }"
org.apache.commons.vfs2.ProviderDeleteTests,createScratchFolder(),"/**
     * Sets up a scratch folder for the test to use.
     */",,"protected FileObject createScratchFolder() throws Exception {
        final FileObject scratchFolder = getWriteFolder();

        // Make sure the test folder is empty
        scratchFolder.delete(Selectors.EXCLUDE_SELF);
        scratchFolder.createFolder();

        final FileObject dir1 = scratchFolder.resolveFile(""dir1"");
        dir1.createFolder();
        final FileObject dir1file1 = dir1.resolveFile(""a.txt"");
        dir1file1.createFile();
        final FileObject dir2 = scratchFolder.resolveFile(""dir2"");
        dir2.createFolder();
        final FileObject dir2file1 = dir2.resolveFile(""b.txt"");
        dir2file1.createFile();

        return scratchFolder;
    }"
org.apache.commons.vfs2.ProviderDeleteTests,getRequiredCapabilities(),"/**
     * Returns the capabilities required by the tests of this test case.
     */",,"@Override
    protected Capability[] getRequiredCapabilities() {
        return new Capability[] { Capability.CREATE, Capability.DELETE, Capability.GET_TYPE,
                Capability.LIST_CHILDREN, };
    }"
org.apache.commons.vfs2.ProviderDeleteTests,void testDeleteAllFiles(),"/**
     * deletes files
     */",,"@Test
    public void testDeleteAllFiles() throws Exception {
        final FileObject scratchFolder = createScratchFolder();

        final int deleteCount = scratchFolder.delete(new FileTypeSelector(FileType.FILE));
        if (deleteCount < 2) {
            // Slow deletion in an embedded server perhaps (FTPS for example).
            Thread.sleep(500);
        }
        assertEquals(2, deleteCount);
    }"
org.apache.commons.vfs2.ProviderDeleteTests,void testDeleteFile(),"/**
     * deletes a single file
     */",,"@Test
    public void testDeleteFile() throws Exception {
        final FileObject scratchFolder = createScratchFolder();

        final FileObject file = scratchFolder.resolveFile(""dir1/a.txt"");

        assertTrue(file.delete());
    }"
org.apache.commons.vfs2.ProviderDeleteTests,void testDeleteFiles(),"/**
     * deletes the complete structure
     */",,"@Test
    public void testDeleteFiles() throws Exception {
        final FileObject scratchFolder = createScratchFolder();

        assertEquals(4, scratchFolder.delete(Selectors.EXCLUDE_SELF));
    }"
org.apache.commons.vfs2.ProviderDeleteTests,void testDeleteNonExistantFile(),"/**
     * Deletes a non existent file
     */",,"@Test
    public void testDeleteNonExistantFile() throws Exception {
        final FileObject scratchFolder = createScratchFolder();

        final FileObject file = scratchFolder.resolveFile(""dir1/aa.txt"");

        assertFalse(file.delete());
    }"
org.apache.commons.vfs2.ProviderDeleteTests,void testDeleteOneFiles(),"/**
     * deletes a.txt
     */",,"@Test
    public void testDeleteOneFiles() throws Exception {
        final FileObject scratchFolder = createScratchFolder();

        assertEquals(1, scratchFolder.delete(new FileNameSelector(""a.txt"")));
    }"
org.apache.commons.vfs2.InvertIncludeFileSelectorTest,void setUpClass(),,,"@BeforeClass
    public static void setUpClass() throws Exception {
        PatternFileSelectorTest.setUpClass();
    }"
org.apache.commons.vfs2.InvertIncludeFileSelectorTest,void tearDownClass(),,,"@AfterClass
    public static void tearDownClass() throws Exception {
        PatternFileSelectorTest.tearDownClass();
    }"
org.apache.commons.vfs2.InvertIncludeFileSelectorTest,void testInvertMatchAll(),,,"@Test
    public void testInvertMatchAll() throws Exception {
        final FileObject[] list = PatternFileSelectorTest.getBaseFolder()
                .findFiles(new InvertIncludeFileSelector(new PatternFileSelector("".*"")));
        Assert.assertEquals(0, list.length);
    }"
org.apache.commons.vfs2.InvertIncludeFileSelectorTest,void testInvertMatchSome(),,,"@Test
    public void testInvertMatchSome() throws Exception {
        final FileObject[] list = PatternFileSelectorTest.getBaseFolder()
                .findFiles(new InvertIncludeFileSelector(new PatternFileSelector("".*\\.html"")));
        Assert.assertEquals(7, list.length);
    }"
org.apache.commons.vfs2.ProviderRandomReadTests,getRequiredCapabilities(),"/**
     * Returns the capabilities required by the tests of this test case.
     */",,"@Override
    protected Capability[] getRequiredCapabilities() {
        return new Capability[] { Capability.GET_TYPE, Capability.RANDOM_ACCESS_READ };
    }"
org.apache.commons.vfs2.ProviderRandomReadTests,void testRandomRead(),"/**
     * Read a file
     */",,"@Test
    public void testRandomRead() throws Exception {
        try (FileObject file = getReadFolder().resolveFile(""file1.txt"")) {
            final RandomAccessContent ra = file.getContent().getRandomAccessContent(RandomAccessMode.READ);

            // read first byte
            byte c = ra.readByte();
            assertEquals(TEST_DATA.charAt(0), c);
            assertEquals(""fp"", 1, ra.getFilePointer());

            // start at pos 4
            ra.seek(3);
            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(3), c);
            assertEquals(""fp"", 4, ra.getFilePointer());

            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(4), c);
            assertEquals(""fp"", 5, ra.getFilePointer());

            // restart at pos 4
            ra.seek(3);
            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(3), c);
            assertEquals(""fp"", 4, ra.getFilePointer());

            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(4), c);
            assertEquals(""fp"", 5, ra.getFilePointer());

            // advance to pos 11
            ra.seek(10);
            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(10), c);
            assertEquals(""fp"", 11, ra.getFilePointer());

            c = ra.readByte();
            assertEquals(TEST_DATA.charAt(11), c);
            assertEquals(""fp"", 12, ra.getFilePointer());
        }
    }"
org.apache.commons.vfs2.FileSystemManagerFactoryTestCase,"void check(final FileSystemManager manager, FileObject file)",,,"private void check(final FileSystemManager manager, FileObject file) throws FileSystemException {
        assertNotNull(file);
        assertTrue(file.exists());
        assertSame(FileType.FILE, file.getType());
        assertTrue(file.isFile());

        // Expand it
        file = manager.createFileSystem(file);
        assertNotNull(file);
        assertTrue(file.exists());
        assertSame(FileType.FOLDER, file.getType());
        assertTrue(file.isFolder());
    }"
org.apache.commons.vfs2.FileSystemManagerFactoryTestCase,void testDefaultInstance(),"/**
     * Sanity test.
     */",,"@Test
    public void testDefaultInstance() throws Exception {
        // Locate the default manager
        final FileSystemManager manager = VFS.getManager();

        // Lookup a test jar file
        final File jarFile = getTestResource(""test.jar"");
        // File
        final FileObject file = manager.toFileObject(jarFile);
        check(manager, file);
        // URI
        final FileObject file2 = manager.resolveFile(jarFile.toURI());
        check(manager, file2);
        // URL
        final FileObject file3 = manager.resolveFile(jarFile.toURI().toURL());
        check(manager, file3);
    }"
org.apache.commons.vfs2.LastModifiedTests,"void assertDeltaMillis(final String message, final long expected, final long actual, final long delta)",,,"protected void assertDeltaMillis(final String message, final long expected, final long actual, final long delta) {
        if (expected == actual) {
            return;
        }
        // getLastModTimeAccuracy() is not accurate
        final long actualDelta = Math.abs(expected - actual);
        if (actualDelta > Math.max(delta, 1000)) {
            Assert.fail(String.format(""%s expected=%,d(%s),actual=%,d(%s),expected delta=%,d,actual delta=%,d"",message,Long.valueOf(expected),new Date(expected).toString(),Long.valueOf(actual),new Date(actual).toString(),Long.valueOf(delta),Long.valueOf(actualDelta)));
        }
    }"
org.apache.commons.vfs2.LastModifiedTests,"void assertEqualMillis(final String message, final long expected, final long actual)",,,"protected void assertEqualMillis(final String message, final long expected, final long actual) {
        if (expected != actual) {
            final long delta = Math.abs(expected - actual);
            Assert
                .fail(String.format(""%s expected=%,d (%s), actual=%,d (%s), delta=%,d"", message, Long.valueOf(expected),
                    new Date(expected).toString(), Long.valueOf(actual), new Date(actual).toString(), delta));
        }
    }"
org.apache.commons.vfs2.LastModifiedTests,getRequiredCapabilities(),"/**
     * Returns the capabilities required by the tests of this test case.
     */",,"@Override
    protected Capability[] getRequiredCapabilities() {
        return new Capability[] {Capability.GET_LAST_MODIFIED};
    }"
org.apache.commons.vfs2.LastModifiedTests,void testGetAccurary(),"/**
     * Tests FileSystem#getLastModTimeAccuracy for sane values.
     *
     * @throws FileSystemException if error occurred
     */",,"@Test
    public void testGetAccurary() throws FileSystemException {
        final FileObject file = getReadFolder().resolveFile(""file1.txt"");
        final long lastModTimeAccuracyMillis = (long) file.getFileSystem().getLastModTimeAccuracy();
        // System.out.println(""Accuracy on "" + file.getFileSystem().getRootURI() + "" is "" + lastModTimeAccuracy + "" as
        // told by "" + file.getFileSystem().getClass().getCanonicalName());
        assertTrue(""Accuracy must be positive"", lastModTimeAccuracyMillis >= 0);
        // just any sane limit
        assertTrue(""Accuracy must be < 2m"", lastModTimeAccuracyMillis < Duration.ofMinutes(2).toMillis());
    }"
