id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file,inlined
rng_383_1,"    @Test
    void testSampling1_1_oe() {
        assertSamples(1, 2, 3);
    }
",DirichletSamplerTest::testSampling1_1_oe,assertSamples,"    private static void assertSamples(double... alpha) {
        // No fixed seed. Failed tests will be repeated by the JUnit test runner.
        final UniformRandomProvider rng = RandomSource.XO_RO_SHI_RO_128_PP.create();
        final DirichletSampler sampler = DirichletSampler.of(rng, alpha);
        final int k = alpha.length;
        final double[][] samples = new double[100000][];
        for (int i = 0; i < samples.length; i++) {
            final double[] x = sampler.sample();
            assertSample(k, x);
            samples[i] = x;
        }

        // Computation of moments:
        // https://en.wikipedia.org/wiki/Dirichlet_distribution#Moments

        // Compute the sum of the concentration parameters: alpha0
        double alpha0 = 0;
        for (int i = 0; i < k; i++) {
            alpha0 += alpha[i];
        }

        // Use a moderate tolerance.
        // Differences are usually observed in the 3rd significant figure.
        final double relativeTolerance = 5e-2;

        // Mean = alpha[i] / alpha0
        final double[] means = getColumnMeans(samples);
        for (int i = 0; i < k; i++) {
            final double mean = alpha[i] / alpha0;
            Assertions.assertEquals(mean, means[i], mean * relativeTolerance, ""Mean"");
        }

        // Variance = alpha_i (alpha_0 - alpha_i) / alpha_0^2 (alpha_0 + 1)
        // Covariance = -alpha_i * alpha_j / alpha_0^2 (alpha_0 + 1)
        final double[][] covars = getCovariance(samples);
        final double denom = alpha0 * alpha0 * (alpha0 + 1);
        for (int i = 0; i < k; i++) {
            final double var = alpha[i] * (alpha0 - alpha[i]) / denom;
            Assertions.assertEquals(var, covars[i][i], var * relativeTolerance, ""Variance"");
            for (int j = i + 1; j < k; j++) {
                final double covar = -alpha[i] * alpha[j] / denom;
                Assertions.assertEquals(covar, covars[i][j], Math.abs(covar) * relativeTolerance, ""Covariance"");
            }
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DirichletSamplerTest.java,
rng_384_1,"    @Test
    void testSampling2_1_oe() {
        assertSamples(1, 1, 1);
    }
",DirichletSamplerTest::testSampling2_1_oe,assertSamples,"    private static void assertSamples(double... alpha) {
        // No fixed seed. Failed tests will be repeated by the JUnit test runner.
        final UniformRandomProvider rng = RandomSource.XO_RO_SHI_RO_128_PP.create();
        final DirichletSampler sampler = DirichletSampler.of(rng, alpha);
        final int k = alpha.length;
        final double[][] samples = new double[100000][];
        for (int i = 0; i < samples.length; i++) {
            final double[] x = sampler.sample();
            assertSample(k, x);
            samples[i] = x;
        }

        // Computation of moments:
        // https://en.wikipedia.org/wiki/Dirichlet_distribution#Moments

        // Compute the sum of the concentration parameters: alpha0
        double alpha0 = 0;
        for (int i = 0; i < k; i++) {
            alpha0 += alpha[i];
        }

        // Use a moderate tolerance.
        // Differences are usually observed in the 3rd significant figure.
        final double relativeTolerance = 5e-2;

        // Mean = alpha[i] / alpha0
        final double[] means = getColumnMeans(samples);
        for (int i = 0; i < k; i++) {
            final double mean = alpha[i] / alpha0;
            Assertions.assertEquals(mean, means[i], mean * relativeTolerance, ""Mean"");
        }

        // Variance = alpha_i (alpha_0 - alpha_i) / alpha_0^2 (alpha_0 + 1)
        // Covariance = -alpha_i * alpha_j / alpha_0^2 (alpha_0 + 1)
        final double[][] covars = getCovariance(samples);
        final double denom = alpha0 * alpha0 * (alpha0 + 1);
        for (int i = 0; i < k; i++) {
            final double var = alpha[i] * (alpha0 - alpha[i]) / denom;
            Assertions.assertEquals(var, covars[i][i], var * relativeTolerance, ""Variance"");
            for (int j = i + 1; j < k; j++) {
                final double covar = -alpha[i] * alpha[j] / denom;
                Assertions.assertEquals(covar, covars[i][j], Math.abs(covar) * relativeTolerance, ""Covariance"");
            }
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DirichletSamplerTest.java,
rng_385_1,"    @Test
    void testSampling3_1_oe() {
        assertSamples(0.5, 1, 1.5);
    }
",DirichletSamplerTest::testSampling3_1_oe,assertSamples,"    private static void assertSamples(double... alpha) {
        // No fixed seed. Failed tests will be repeated by the JUnit test runner.
        final UniformRandomProvider rng = RandomSource.XO_RO_SHI_RO_128_PP.create();
        final DirichletSampler sampler = DirichletSampler.of(rng, alpha);
        final int k = alpha.length;
        final double[][] samples = new double[100000][];
        for (int i = 0; i < samples.length; i++) {
            final double[] x = sampler.sample();
            assertSample(k, x);
            samples[i] = x;
        }

        // Computation of moments:
        // https://en.wikipedia.org/wiki/Dirichlet_distribution#Moments

        // Compute the sum of the concentration parameters: alpha0
        double alpha0 = 0;
        for (int i = 0; i < k; i++) {
            alpha0 += alpha[i];
        }

        // Use a moderate tolerance.
        // Differences are usually observed in the 3rd significant figure.
        final double relativeTolerance = 5e-2;

        // Mean = alpha[i] / alpha0
        final double[] means = getColumnMeans(samples);
        for (int i = 0; i < k; i++) {
            final double mean = alpha[i] / alpha0;
            Assertions.assertEquals(mean, means[i], mean * relativeTolerance, ""Mean"");
        }

        // Variance = alpha_i (alpha_0 - alpha_i) / alpha_0^2 (alpha_0 + 1)
        // Covariance = -alpha_i * alpha_j / alpha_0^2 (alpha_0 + 1)
        final double[][] covars = getCovariance(samples);
        final double denom = alpha0 * alpha0 * (alpha0 + 1);
        for (int i = 0; i < k; i++) {
            final double var = alpha[i] * (alpha0 - alpha[i]) / denom;
            Assertions.assertEquals(var, covars[i][i], var * relativeTolerance, ""Variance"");
            for (int j = i + 1; j < k; j++) {
                final double covar = -alpha[i] * alpha[j] / denom;
                Assertions.assertEquals(covar, covars[i][j], Math.abs(covar) * relativeTolerance, ""Covariance"");
            }
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DirichletSamplerTest.java,
rng_386_1,"    @Test
    void testSampling4_1_oe() {
        assertSamples(1, 3);
    }
",DirichletSamplerTest::testSampling4_1_oe,assertSamples,"    private static void assertSamples(double... alpha) {
        // No fixed seed. Failed tests will be repeated by the JUnit test runner.
        final UniformRandomProvider rng = RandomSource.XO_RO_SHI_RO_128_PP.create();
        final DirichletSampler sampler = DirichletSampler.of(rng, alpha);
        final int k = alpha.length;
        final double[][] samples = new double[100000][];
        for (int i = 0; i < samples.length; i++) {
            final double[] x = sampler.sample();
            assertSample(k, x);
            samples[i] = x;
        }

        // Computation of moments:
        // https://en.wikipedia.org/wiki/Dirichlet_distribution#Moments

        // Compute the sum of the concentration parameters: alpha0
        double alpha0 = 0;
        for (int i = 0; i < k; i++) {
            alpha0 += alpha[i];
        }

        // Use a moderate tolerance.
        // Differences are usually observed in the 3rd significant figure.
        final double relativeTolerance = 5e-2;

        // Mean = alpha[i] / alpha0
        final double[] means = getColumnMeans(samples);
        for (int i = 0; i < k; i++) {
            final double mean = alpha[i] / alpha0;
            Assertions.assertEquals(mean, means[i], mean * relativeTolerance, ""Mean"");
        }

        // Variance = alpha_i (alpha_0 - alpha_i) / alpha_0^2 (alpha_0 + 1)
        // Covariance = -alpha_i * alpha_j / alpha_0^2 (alpha_0 + 1)
        final double[][] covars = getCovariance(samples);
        final double denom = alpha0 * alpha0 * (alpha0 + 1);
        for (int i = 0; i < k; i++) {
            final double var = alpha[i] * (alpha0 - alpha[i]) / denom;
            Assertions.assertEquals(var, covars[i][i], var * relativeTolerance, ""Variance"");
            for (int j = i + 1; j < k; j++) {
                final double covar = -alpha[i] * alpha[j] / denom;
                Assertions.assertEquals(covar, covars[i][j], Math.abs(covar) * relativeTolerance, ""Covariance"");
            }
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DirichletSamplerTest.java,
rng_387_1,"    @Test
    void testSampling5_1_oe() {
        assertSamples(1, 2, 3, 4);
    }
",DirichletSamplerTest::testSampling5_1_oe,assertSamples,"    private static void assertSamples(double... alpha) {
        // No fixed seed. Failed tests will be repeated by the JUnit test runner.
        final UniformRandomProvider rng = RandomSource.XO_RO_SHI_RO_128_PP.create();
        final DirichletSampler sampler = DirichletSampler.of(rng, alpha);
        final int k = alpha.length;
        final double[][] samples = new double[100000][];
        for (int i = 0; i < samples.length; i++) {
            final double[] x = sampler.sample();
            assertSample(k, x);
            samples[i] = x;
        }

        // Computation of moments:
        // https://en.wikipedia.org/wiki/Dirichlet_distribution#Moments

        // Compute the sum of the concentration parameters: alpha0
        double alpha0 = 0;
        for (int i = 0; i < k; i++) {
            alpha0 += alpha[i];
        }

        // Use a moderate tolerance.
        // Differences are usually observed in the 3rd significant figure.
        final double relativeTolerance = 5e-2;

        // Mean = alpha[i] / alpha0
        final double[] means = getColumnMeans(samples);
        for (int i = 0; i < k; i++) {
            final double mean = alpha[i] / alpha0;
            Assertions.assertEquals(mean, means[i], mean * relativeTolerance, ""Mean"");
        }

        // Variance = alpha_i (alpha_0 - alpha_i) / alpha_0^2 (alpha_0 + 1)
        // Covariance = -alpha_i * alpha_j / alpha_0^2 (alpha_0 + 1)
        final double[][] covars = getCovariance(samples);
        final double denom = alpha0 * alpha0 * (alpha0 + 1);
        for (int i = 0; i < k; i++) {
            final double var = alpha[i] * (alpha0 - alpha[i]) / denom;
            Assertions.assertEquals(var, covars[i][i], var * relativeTolerance, ""Variance"");
            for (int j = i + 1; j < k; j++) {
                final double covar = -alpha[i] * alpha[j] / denom;
                Assertions.assertEquals(covar, covars[i][j], Math.abs(covar) * relativeTolerance, ""Covariance"");
            }
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DirichletSamplerTest.java,
rng_399_1,"    @Test
    void testSharedStateSampler_1_oe() {
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(0L);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
        final double mean = 1.23;
        final SharedStateDiscreteSampler sampler1 =
            SmallMeanPoissonSampler.of(rng1, mean);
        final SharedStateDiscreteSampler sampler2 = sampler1.withUniformRandomProvider(rng2);
        RandomAssert.assertProduceSameSequence(sampler1, sampler2);
    }
",SmallMeanPoissonSamplerTest::testSharedStateSampler_1_oe,assertProduceSameSequence,"    public static void assertProduceSameSequence(UniformRandomProvider rng1,
                                                 UniformRandomProvider rng2) {
        for (int i = 0; i < 54; i++) {
            Assertions.assertEquals(rng1.nextBoolean(), rng2.nextBoolean());
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextInt(), rng2.nextInt());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final int max = 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextInt(max), rng2.nextInt(max));
            }
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final long max = (Long.MAX_VALUE << 2) + 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextLong(max), rng2.nextLong(max));
            }
        }
        for (int i = 0; i < 103; i++) {
            Assertions.assertEquals(rng1.nextFloat(), rng2.nextFloat());
        }
        for (int i = 0; i < 79; i++) {
            Assertions.assertEquals(rng1.nextDouble(), rng2.nextDouble());
        }

        final int size = 345;
        final byte[] a1 = new byte[size];
        final byte[] a2 = new byte[size];

        for (int i = 0; i < 3; i++) {
            rng1.nextBytes(a1);
            rng2.nextBytes(a2);
            Assertions.assertArrayEquals(a1, a2);
        }

        for (int i = 0; i < 5; i++) {
            final int offset = 200 + i;
            final int n = 23 + i;
            rng1.nextBytes(a1, offset, n);
            rng2.nextBytes(a2, offset, n);
            Assertions.assertArrayEquals(a1, a2);
        }
    }
",commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomAssert.java,"    @Test
    void testSharedStateSampler_1_oe() {
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(0L);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
        final double mean = 1.23;
        final SharedStateDiscreteSampler sampler1 =
            SmallMeanPoissonSampler.of(rng1, mean);
        final SharedStateDiscreteSampler sampler2 = sampler1.withUniformRandomProvider(rng2);
        RandomAssert.        final UniformRandomProvider rng10 = sampler1;
        final UniformRandomProvider rng20 = sampler2;
        for (int i0 = 0; i0 < 54; i0++) {
                    Assertions.assertEquals(rng10.nextBoolean(), rng20.nextBoolean());
                }
                for (int i0 = 0; i0 < 23; i0++) {
                    Assertions.assertEquals(rng10.nextInt(), rng20.nextInt());
                }
                for (int i0 = 0; i0 < 4; i0++) {
                    for (int j0 = 0; j0 < 5; j0++) {
                        final int max0 = 107 * i0 + 374 * j0 + 11;
                        Assertions.assertEquals(rng10.nextInt(max0), rng20.nextInt(max0));
                    }
                }
                for (int i0 = 0; i0 < 23; i0++) {
                    Assertions.assertEquals(rng10.nextLong(), rng20.nextLong());
                }
                for (int i0 = 0; i0 < 4; i0++) {
                    for (int j0 = 0; j0 < 5; j0++) {
                        final long max0 = (Long.MAX_VALUE << 2) + 107 * i0 + 374 * j0 + 11;
                        Assertions.assertEquals(rng10.nextLong(max0), rng20.nextLong(max0));
                    }
                }
                for (int i0 = 0; i0 < 103; i0++) {
                    Assertions.assertEquals(rng10.nextFloat(), rng20.nextFloat());
                }
                for (int i0 = 0; i0 < 79; i0++) {
                    Assertions.assertEquals(rng10.nextDouble(), rng20.nextDouble());
                }
        
                final int size0 = 345;
                final byte[] a10 = new byte[size0];
                final byte[] a20 = new byte[size0];
        
                for (int i0 = 0; i0 < 3; i0++) {
                    rng10.nextBytes(a10);
                    rng20.nextBytes(a20);
                    Assertions.assertArrayEquals(a10, a20);
                }
        
                for (int i0 = 0; i0 < 5; i0++) {
                    final int offset0 = 200 + i0;
                    final int n0 = 23 + i0;
                    rng10.nextBytes(a10, offset0, n0);
                    rng20.nextBytes(a20, offset0, n0);
                    Assertions.assertArrayEquals(a10, a20);
                }
    }
"
rng_407_1,"    @Test
    void testOffsetSamplesWithNonPowerOf2Range_1_oe() {
        assertOffsetSamples(257);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithNonPowerOf2Range_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testOffsetSamplesWithNonPowerOf2Range_1_oe() {
                final int range0 = 257;
        final Long seed0 = RandomSource.createLong();
                final UniformRandomProvider rng10 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng20 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng30 = RandomSource.SPLIT_MIX_64.create(seed0);
        
                // Since the upper limit is inclusive
                range0 = range0 - 1;
                final int offsetLo0 = -13;
                final int offsetHi0 = 42;
                final SharedStateDiscreteSampler sampler0 = DiscreteUniformSampler.of(rng10, 0, range0);
                final SharedStateDiscreteSampler samplerLo0 = DiscreteUniformSampler.of(rng20, offsetLo0, offsetLo0 + range0);
                final SharedStateDiscreteSampler samplerHi0 = DiscreteUniformSampler.of(rng30, offsetHi0, offsetHi0 + range0);
                for (int i0 = 0; i0 < 10; i0++) {
                    final int sample10 = sampler0.sample();
                    final int sample20 = samplerLo0.sample();
                    final int sample30 = samplerHi0.sample();
                    Assertions.assertEquals(sample10 + offsetLo0, sample20, ""Incorrect negative offset sample"");
                    Assertions.assertEquals(sample10 + offsetHi0, sample30, ""Incorrect positive offset sample"");
                }
    }
"
rng_408_1,"    @Test
    void testOffsetSamplesWithPowerOf2Range_1_oe() {
        assertOffsetSamples(256);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithPowerOf2Range_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testOffsetSamplesWithPowerOf2Range_1_oe() {
                final int range0 = 256;
        final Long seed0 = RandomSource.createLong();
                final UniformRandomProvider rng10 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng20 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng30 = RandomSource.SPLIT_MIX_64.create(seed0);
        
                // Since the upper limit is inclusive
                range0 = range0 - 1;
                final int offsetLo0 = -13;
                final int offsetHi0 = 42;
                final SharedStateDiscreteSampler sampler0 = DiscreteUniformSampler.of(rng10, 0, range0);
                final SharedStateDiscreteSampler samplerLo0 = DiscreteUniformSampler.of(rng20, offsetLo0, offsetLo0 + range0);
                final SharedStateDiscreteSampler samplerHi0 = DiscreteUniformSampler.of(rng30, offsetHi0, offsetHi0 + range0);
                for (int i0 = 0; i0 < 10; i0++) {
                    final int sample10 = sampler0.sample();
                    final int sample20 = samplerLo0.sample();
                    final int sample30 = samplerHi0.sample();
                    Assertions.assertEquals(sample10 + offsetLo0, sample20, ""Incorrect negative offset sample"");
                    Assertions.assertEquals(sample10 + offsetHi0, sample30, ""Incorrect positive offset sample"");
                }
    }
"
rng_409_1,"    @Test
    void testOffsetSamplesWithRangeOf1_1_oe() {
        assertOffsetSamples(1);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithRangeOf1_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testOffsetSamplesWithRangeOf1_1_oe() {
                final int range0 = 1;
        final Long seed0 = RandomSource.createLong();
                final UniformRandomProvider rng10 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng20 = RandomSource.SPLIT_MIX_64.create(seed0);
                final UniformRandomProvider rng30 = RandomSource.SPLIT_MIX_64.create(seed0);
        
                // Since the upper limit is inclusive
                range0 = range0 - 1;
                final int offsetLo0 = -13;
                final int offsetHi0 = 42;
                final SharedStateDiscreteSampler sampler0 = DiscreteUniformSampler.of(rng10, 0, range0);
                final SharedStateDiscreteSampler samplerLo0 = DiscreteUniformSampler.of(rng20, offsetLo0, offsetLo0 + range0);
                final SharedStateDiscreteSampler samplerHi0 = DiscreteUniformSampler.of(rng30, offsetHi0, offsetHi0 + range0);
                for (int i0 = 0; i0 < 10; i0++) {
                    final int sample10 = sampler0.sample();
                    final int sample20 = samplerLo0.sample();
                    final int sample30 = samplerHi0.sample();
                    Assertions.assertEquals(sample10 + offsetLo0, sample20, ""Incorrect negative offset sample"");
                    Assertions.assertEquals(sample10 + offsetHi0, sample30, ""Incorrect positive offset sample"");
                }
    }
"
rng_413_1,"    @Test
    void testToStringWithSmallRange_1_oe() {
        assertToString(5, 67);
    }
",DiscreteUniformSamplerTest::testToStringWithSmallRange_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testToStringWithSmallRange_1_oe() {
                final int lower0 = 5;
        final int upper0 = 67;
        final UniformRandomProvider rng0 = RandomSource.SPLIT_MIX_64.create(0L);
                final DiscreteUniformSampler sampler0 = new DiscreteUniformSampler(rng0, lower0, upper0);
                Assertions.assertTrue(sampler0.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
"
rng_414_1,"    @Test
    void testToStringWithLargeRange_1_oe() {
        assertToString(-99999999, Integer.MAX_VALUE);
    }
",DiscreteUniformSamplerTest::testToStringWithLargeRange_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testToStringWithLargeRange_1_oe() {
                final int lower0 = -99999999;
        final int upper0 = Integer.MAX_VALUE;
        final UniformRandomProvider rng0 = RandomSource.SPLIT_MIX_64.create(0L);
                final DiscreteUniformSampler sampler0 = new DiscreteUniformSampler(rng0, lower0, upper0);
                Assertions.assertTrue(sampler0.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
"
rng_415_1,"    @Test
    void testToStringWithPowerOf2Range_1_oe() {
        // Note the range is upper - lower + 1
        assertToString(0, 31);
    }
",DiscreteUniformSamplerTest::testToStringWithPowerOf2Range_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testToStringWithPowerOf2Range_1_oe() {
        // Note the range is upper - lower + 1
                final int lower0 = 0;
        final int upper0 = 31;
        final UniformRandomProvider rng0 = RandomSource.SPLIT_MIX_64.create(0L);
                final DiscreteUniformSampler sampler0 = new DiscreteUniformSampler(rng0, lower0, upper0);
                Assertions.assertTrue(sampler0.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
"
rng_416_1,"    @Test
    void testToStringWithRangeOf1_1_oe() {
        assertToString(9, 9);
    }
",DiscreteUniformSamplerTest::testToStringWithRangeOf1_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java,"    @Test
    void testToStringWithRangeOf1_1_oe() {
                final int lower0 = 9;
        final int upper0 = 9;
        final UniformRandomProvider rng0 = RandomSource.SPLIT_MIX_64.create(0L);
                final DiscreteUniformSampler sampler0 = new DiscreteUniformSampler(rng0, lower0, upper0);
                Assertions.assertTrue(sampler0.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
"
