id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
rng_161_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoRoShiRo128PlusPlus.class, SEED_SIZE);
    }
",XoRoShiRo128PlusPlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_162_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo128PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo128PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo128PlusPlus(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java
rng_163_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoRoShiRo128PlusPlus rng1 = new XoRoShiRo128PlusPlus(SEED);
        final XoRoShiRo128PlusPlus rng2 = new XoRoShiRo128PlusPlus(SEED[0], SEED[1]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoRoShiRo128PlusPlusTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_164_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoRoShiRo128PlusPlus(SEED));
    }
",XoRoShiRo128PlusPlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_165_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoRoShiRo128PlusPlus(SEED));
    }
",XoRoShiRo128PlusPlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_168_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo256PlusPlus(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo256PlusPlusTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_169_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo256PlusPlus.class, SEED_SIZE);
    }
",XoShiRo256PlusPlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_170_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo256PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256PlusPlus(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java
rng_171_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo256PlusPlus rng1 = new XoShiRo256PlusPlus(SEED);
        final XoShiRo256PlusPlus rng2 = new XoShiRo256PlusPlus(SEED[0], SEED[1], SEED[2], SEED[3]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo256PlusPlusTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_172_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo256PlusPlus(SEED));
    }
",XoShiRo256PlusPlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_173_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo256PlusPlus(SEED));
    }
",XoShiRo256PlusPlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_175_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo512PlusPlus(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo512PlusPlusTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_176_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo512PlusPlus.class, SEED_SIZE);
    }
",XoShiRo512PlusPlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_177_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo512PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512PlusPlus(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java
rng_178_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo512PlusPlus rng1 = new XoShiRo512PlusPlus(SEED);
        final XoShiRo512PlusPlus rng2 = new XoShiRo512PlusPlus(SEED[0], SEED[1], SEED[2], SEED[3],
                                                               SEED[4], SEED[5], SEED[6], SEED[7]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo512PlusPlusTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_179_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo512PlusPlus(SEED));
    }
",XoShiRo512PlusPlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_180_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo512PlusPlus(SEED));
    }
",XoShiRo512PlusPlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_182_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo512Plus(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo512PlusTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_183_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo512Plus.class, SEED_SIZE);
    }
",XoShiRo512PlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_184_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512Plus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo512PlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512Plus(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java
rng_185_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo512Plus rng1 = new XoShiRo512Plus(SEED);
        final XoShiRo512Plus rng2 = new XoShiRo512Plus(SEED[0], SEED[1], SEED[2], SEED[3],
                                                       SEED[4], SEED[5], SEED[6], SEED[7]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo512PlusTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_186_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo512Plus(SEED));
    }
",XoShiRo512PlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_187_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo512Plus(SEED));
    }
",XoShiRo512PlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_189_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo256StarStar(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo256StarStarTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_190_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo256StarStar.class, SEED_SIZE);
    }
",XoShiRo256StarStarTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_191_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256StarStar(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo256StarStarTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256StarStar(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java
rng_192_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo256StarStar rng1 = new XoShiRo256StarStar(SEED);
        final XoShiRo256StarStar rng2 = new XoShiRo256StarStar(SEED[0], SEED[1], SEED[2], SEED[3]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo256StarStarTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_193_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo256StarStar(SEED));
    }
",XoShiRo256StarStarTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_194_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo256StarStar(SEED));
    }
",XoShiRo256StarStarTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_196_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo256Plus(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo256PlusTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_197_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo256Plus.class, SEED_SIZE);
    }
",XoShiRo256PlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_198_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256Plus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo256PlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256Plus(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java
rng_199_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo256Plus rng1 = new XoShiRo256Plus(SEED);
        final XoShiRo256Plus rng2 = new XoShiRo256Plus(SEED[0], SEED[1], SEED[2], SEED[3]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo256PlusTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_200_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo256Plus(SEED));
    }
",XoShiRo256PlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
